<<<<<<< Updated upstream
season,game_id,away_team_abv,away_team_id,home_team_abv,home_team_id,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,VisTimeouts,HomeTimeouts,BallOn_Side,BallOn_YardNum,DriveNum,pos_team_ID,PossTeamAbv,LastPlaySummary,LastPlayStatus,home_team_has_pos,yardline_100,MapRoleKicker,MapRoleKickreturner,VisScore,HomeScore,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,MapRoleTackler1,Down,Distance,FootballZone,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRoleTackler2,FootballMainScoringPlay,FootballConvAttPts,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,MapRolePassDefender,MapRoleQbHitter,FootballTimeoutTeamId,MapRoleSacker1,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleInterceptor,FootballMiscScore_MiscScoreType,FootballMiscScore_TeamId,FootballMiscScore_PlayerId,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,78,1676856752.0,73952,2023-02-20 01:32:32.000000,EventFootballRush,1-10-DC 41 (0:21) 10 J. Ta'amu rush to DC 44 for 3 yards (51 T. Skipper),,True,1,0,21,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,35,2302004-SEA-at-DC,21,921,2721,0:21,3,3,Home,41,6,8,,,,1.0,59,,,9,0,StatusOfficial,,,,,22296,21422,1.0,10.0,1,3.0,Home,27.0,3.0,17.0,1:12, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,80,1676856995.0,74195,2023-02-20 01:36:35.000000,EventFootballRush,2-7-DC 44 (14:47) 10 J. Ta'amu rush to DC 48 for 4 yards (92 P. Hall),,True,2,14,47,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,36,2302004-SEA-at-DC,887,887,2687,14:47,3,3,Home,44,6,8,,,,1.0,56,,,9,0,StatusOfficial,,,,,22296,21939,2.0,7.0,3,4.0,Home,27.0,4.0,21.0,1:52, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,82,1676857026.0,74226,2023-02-20 01:37:06.000000,EventFootballRush,"3-3-DC 48 (14:15) 4 A. Smith rush to SEA 48 for 4 yards (43 E. Smith, 33 A. Holder)",,True,2,14,15,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,37,2302004-SEA-at-DC,855,855,2655,14:15,3,3,Home,48,6,8,,,,1.0,52,,,9,0,StatusOfficial,,,,,21427,21437,3.0,3.0,1,4.0,Home,27.0,5.0,25.0,2:20, ,,,22552,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,84,1676857054.0,74254,2023-02-20 01:37:34.000000,EventFootballRush,"1-10-SEA 48 (13:48) 4 A. Smith rush to SEA 47 for 1 yard (52 A. Jackson, 93 T. Hester)",,True,2,13,48,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,38,2302004-SEA-at-DC,828,828,2628,13:48,3,3,Visitor,48,6,8,,,,1.0,48,,,9,0,StatusOfficial,,,,,21427,20760,1.0,10.0,2,1.0,Home,27.0,6.0,26.0,2:43, ,,,22025,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,86,1676857078.0,74278,2023-02-20 01:37:58.000000,EventFootballRush,2-9-SEA 47 (13:24) 4 A. Smith rush to SEA 46 for 1 yard (93 T. Hester),,True,2,13,24,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,39,2302004-SEA-at-DC,804,804,2604,13:24,3,3,Visitor,47,6,8,,,,1.0,47,,,9,0,StatusOfficial,,,,,21427,22025,2.0,9.0,2,1.0,Home,27.0,7.0,27.0,3:13, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,88,1676857115.0,74315,2023-02-20 01:38:35.000000,EventFootballPass,3-8-SEA 46 (12:46) 10 J. Ta'amu pass to 81 J. Malone to SEA 28 for 18 yards (21 L. Stephens),,True,2,12,46,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,40,2302004-SEA-at-DC,766,766,2566,12:46,3,3,Visitor,46,6,8,,,,1.0,46,,,9,0,StatusOfficial,ResultPassComplete,,,,,21963,3.0,8.0,5,18.0,Home,27.0,8.0,45.0,3:51, ,22296,22880,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,90,1676857149.0,74349,2023-02-20 01:39:09.000000,EventFootballRush,1-10-SEA 28 (12:13) 4 A. Smith rush to SEA 28 for 0 yards (43 E. Smith),,True,2,12,13,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,41,2302004-SEA-at-DC,733,733,2533,12:13,3,3,Visitor,28,6,8,,,,1.0,28,,,9,0,StatusOfficial,,,,,21427,21437,1.0,10.0,2,0.0,Home,27.0,9.0,45.0,4:16, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,92,1676857260.0,74460,2023-02-20 01:41:00.000000,EventFootballPass,2-10-SEA 28 (11:34) 10 J. Ta'amu pass to 23 R. Armstead to SEA 14 for 14 yards (43 E. Smith),,True,2,11,34,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,42,2302004-SEA-at-DC,694,694,2494,11:34,3,3,Visitor,28,6,8,,,,1.0,28,,,9,0,StatusOfficial,ResultPassComplete,,,,,21437,2.0,10.0,1,14.0,Home,27.0,10.0,59.0,5:01, ,22296,20053,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,94,1676857288.0,74488,2023-02-20 01:41:28.000000,EventFootballRush,1-10-SEA 14 (11:07) 23 R. Armstead rush to SEA 13 for 1 yard (26 J. Evans),,True,2,11,7,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,43,2302004-SEA-at-DC,667,667,2467,11:07,3,3,Visitor,14,6,8,,,,1.0,14,,,9,0,StatusOfficial,,,,,20053,20460,1.0,10.0,2,1.0,Home,27.0,11.0,60.0,5:27, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,96,1676857328.0,74528,2023-02-20 01:42:08.000000,EventFootballPass,2-9-SEA 13 (10:31) 10 J. Ta'amu pass incomplete,,True,2,10,31,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,44,2302004-SEA-at-DC,631,631,2431,10:31,3,3,Visitor,13,6,8,,,,1.0,13,,,9,0,StatusOfficial,ResultPassIncomplete,,,,,,2.0,9.0,3,,Home,27.0,12.0,60.0,6:20, ,22296,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,98,1676857362.0,74562,2023-02-20 01:42:42.000000,EventFootballPass,3-9-SEA 13 (9:57) 10 J. Ta'amu pass to 82 E. Wolf to SEA 1 for 12 yards (33 A. Holder),,True,2,9,57,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,45,2302004-SEA-at-DC,597,597,2397,9:57,3,3,Visitor,13,6,8,,,,1.0,13,,,9,0,StatusOfficial,ResultPassComplete,,,,,22552,3.0,9.0,1,12.0,Home,27.0,13.0,72.0,6:44, ,22296,21711,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,100,1676857393.0,74593,2023-02-20 01:43:13.000000,EventFootballRush,1-1-SEA 1 (9:28) 10 J. Ta'amu rush to SEA 1 for 0 yards,,True,2,9,28,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,46,2302004-SEA-at-DC,568,568,2368,9:28,3,3,Visitor,1,6,8,,,,1.0,1,,,9,0,StatusOfficial,,,,,22296,,1.0,1.0,2,0.0,Home,27.0,14.0,72.0,7:10, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,102,1676857429.0,74629,2023-02-20 01:43:49.000000,EventFootballRush,"2-1-SEA 1 (8:58) 10 J. Ta'amu rush for 1 yard, TOUCHDOWN",,True,2,8,58,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,47,2302004-SEA-at-DC,538,538,2338,8:58,3,3,Visitor,1,6,8,,,,1.0,1,,,9,0,StatusOfficial,,,,,22296,,2.0,1.0,1,1.0,Home,27.0,15.0,73.0,7:23,TD,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,104,1676857464.0,74664,2023-02-20 01:44:24.000000,EventFootballPat2PtPass,10 J. Ta'amu 2-pt conversion pass to 11 L. Jackson GOOD,,True,2,8,58,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,48,2302004-SEA-at-DC,538,538,2338,8:58,3,3,Visitor,5,6,8,,,,1.0,5,,,9,6,StatusOfficial,ResultPassComplete,,,,,,,,3,5.0,,,,,,,22296,20766,,ScoreTypeConv,2.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,107,1676857544.0,74744,2023-02-20 01:45:44.000000,EventFootballKickoff,34 M. McCrane kicks from DC 30. 86 K. McKnight to SEA 33 for 28 yards (5 R. Northrup),,True,2,8,58,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,49,2302004-SEA-at-DC,538,538,2338,8:58,3,3,Home,30,7,6,,,,0.0,30,21721,86,9,8,StatusOfficial,ResultKickReturned,28.0,Visitor,33.0,,21148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,109,1676857735.0,74935,2023-02-20 01:48:55.000000,EventFootballRush,1-10-SEA 33 (8:44) 28 B. Knox rush to SEA 37 for 4 yards (5 R. Northrup),,True,2,8,44,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,50,2302004-SEA-at-DC,524,524,2324,8:44,3,3,Visitor,33,7,6,,,,0.0,67,,,9,8,StatusOfficial,,,,,21871,21148,1.0,10.0,2,4.0,Visitor,33.0,1.0,4.0,0:33, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,114,1676857773.0,74973,2023-02-20 01:49:33.000000,EventFootballPass,2-6-SEA 37 (8:10) 12 S. Montez pass to 80 B. Jackson to SEA 43 for 6 yards,,True,2,8,10,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,51,2302004-SEA-at-DC,490,490,2290,8:10,3,3,Visitor,37,7,6,,,,0.0,63,,,9,8,StatusOfficial,ResultPassComplete,,,,,,2.0,6.0,1,6.0,Visitor,33.0,3.0,8.0,2:02, ,21091,20761,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,113,1676857809.0,75009,2023-02-20 01:50:09.000000,EventFootballRush,1-10-SEA 43 (7:35) 28 B. Knox rush to SEA 41 for -2 yards (48 A. Mintze),,True,2,7,35,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,52,2302004-SEA-at-DC,455,455,2255,7:35,3,3,Visitor,43,7,6,,,,0.0,57,,,9,8,StatusOfficial,,,,,21871,21080,1.0,10.0,1,-2.0,Visitor,33.0,3.0,8.0,1:34, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,116,1676857853.0,75053,2023-02-20 01:50:53.000000,EventFootballRush,2-12-SEA 41 (6:52) 28 B. Knox rush to SEA 41 for 0 yards (48 A. Mintze),,True,2,6,52,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,53,2302004-SEA-at-DC,412,412,2212,6:52,3,3,Visitor,41,7,6,,,,0.0,59,,,9,8,StatusOfficial,,,,,21871,21080,2.0,12.0,3,0.0,Visitor,33.0,4.0,8.0,2:18, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,119,1676857893.0,75093,2023-02-20 01:51:33.000000,EventFootballPass,3-12-SEA 41 (6:20) 12 S. Montez pass incomplete to 15 D. Willis,,True,2,6,20,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,54,2302004-SEA-at-DC,380,380,2180,6:20,3,3,Visitor,41,7,6,,,,0.0,59,,,9,8,StatusOfficial,ResultPassIncomplete,,,,,,3.0,12.0,3,,Visitor,33.0,5.0,8.0,2:54, ,21091,21695,,,,,,,,,,,,,,21278,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,121,1676857930.0,75130,2023-02-20 01:52:10.000000,EventFootballPunt,"4-12-SEA 41 (5:48) 10 C. Nizialek punts 49 yards from SEA 41 to DC 10. 12 J. Ezzard to DC 24 for 9 yards (96 D. Joseph, 43 E. Smith) PENALTY on Seattle Sea Dragons, 5 yards",,True,2,5,48,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,55,2302004-SEA-at-DC,348,348,2148,5:48,3,3,Visitor,41,7,6,,,,0.0,59,,,9,8,StatusOfficial,ResultKickReturned,,Home,24.0,,21182,4.0,12.0,,,Visitor,33.0,5.0,8.0,3:10,PUNT,,,22329,,,6,TM,5.0,ResultPenaltyOnkickoffpat,NA,21997,21933,49.0,9.0,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,123,1676858156.0,75356,2023-02-20 01:55:56.000000,EventFootballRush,1-10-DC 24 (5:43) 23 R. Armstead rush to DC 29 for 5 yards (25 M. Ellison),,True,2,5,43,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,56,2302004-SEA-at-DC,343,343,2143,5:43,3,3,Home,24,8,8,,,,1.0,76,,,9,8,StatusOfficial,,,,,20053,20450,1.0,10.0,3,5.0,Home,24.0,1.0,5.0,0:22, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,125,1676858186.0,75386,2023-02-20 01:56:26.000000,EventFootballPass,2-5-DC 29 (5:17) 10 J. Ta'amu pass incomplete to 0 J. Hammond,,True,2,5,17,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,57,2302004-SEA-at-DC,317,317,2117,5:17,3,3,Home,29,8,8,,,,1.0,71,,,9,8,StatusOfficial,ResultPassIncomplete,,,,,,2.0,5.0,2,,Home,24.0,2.0,5.0,0:35, ,22296,20618,,,,,,,,,,,,,,20918,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,127,1676858217.0,75417,2023-02-20 01:56:57.000000,EventFootballPass,3-5-DC 29 (4:55) 10 J. Ta'amu pass incomplete,,True,2,4,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,58,2302004-SEA-at-DC,295,295,2095,4:55,3,3,Home,29,8,8,,,,1.0,71,,,9,8,StatusOfficial,ResultPassIncomplete,,,,,,3.0,5.0,1,,Home,24.0,3.0,5.0,1:07, ,22296,,,,,,,,,,,,,,20918,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,129,1676858255.0,75455,2023-02-20 01:57:35.000000,EventFootballPunt,4-5-DC 29 (4:18) 19 D. Whelan punts 42 yards from DC 29 to SEA 29. 86 K. McKnight to SEA 38 for 9 yards (9 K. Sails),,True,2,4,18,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,59,2302004-SEA-at-DC,258,258,2058,4:18,3,3,Home,29,8,8,,,,1.0,71,,,9,8,StatusOfficial,ResultKickReturned,,Visitor,38.0,,22344,4.0,5.0,,,Home,24.0,3.0,5.0,1:30,PUNT,,,,,,,,,,,21835,21875,42.0,9.0,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,131,1676858304.0,75504,2023-02-20 01:58:24.000000,EventFootballPass,1-10-SEA 38 (4:08) 6 B. DiNucci pass incomplete to 80 B. Jackson,,True,2,4,8,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,60,2302004-SEA-at-DC,248,248,2048,4:08,3,3,Visitor,38,9,6,,,,0.0,62,,,9,8,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,5,,Visitor,38.0,1.0,,0:08, ,21979,20761,,,,,,,,,,,,,,20873,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,133,1676858335.0,75535,2023-02-20 01:58:55.000000,EventFootballPass,2-10-SEA 38 (3:48) 6 B. DiNucci pass to 80 B. Jackson to Midfield for 12 yards (29 K. Brice),,True,2,3,48,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,61,2302004-SEA-at-DC,228,228,2028,3:48,3,3,Visitor,38,9,6,,,,0.0,62,,,9,8,StatusOfficial,ResultPassComplete,,,,,20180,2.0,10.0,3,12.0,Visitor,38.0,2.0,12.0,0:43, ,21979,20761,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,135,1676858364.0,75564,2023-02-20 01:59:24.000000,EventFootballPass,"1-10-Midfield (3:19) 6 B. DiNucci pass to 0 J. Gordon to DC 39 for 11 yards (15 M. Joseph, 24 A. Kelly)",,True,2,3,19,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,62,2302004-SEA-at-DC,199,199,1999,3:19,3,3,Visitor,50,9,6,,,,0.0,50,,,9,8,StatusOfficial,ResultPassComplete,,,,,22862,1.0,10.0,1,11.0,Visitor,38.0,3.0,23.0,1:07, ,21979,22840,20873,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,137,1676858395.0,75595,2023-02-20 01:59:55.000000,EventFootballPass,1-10-DC 39 (2:49) 6 B. DiNucci pass to 3 J. Pearson to DC 36 for 3 yards (26 D. Neal),,True,2,2,49,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,63,2302004-SEA-at-DC,169,169,1969,2:49,3,3,Home,39,9,6,,,,0.0,39,,,9,8,StatusOfficial,ResultPassComplete,,,,,21133,1.0,10.0,3,3.0,Visitor,38.0,4.0,26.0,1:38, ,21979,21203,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,139,1676858425.0,75625,2023-02-20 02:00:25.000000,EventFootballPass,2-7-DC 36 (2:19) 6 B. DiNucci pass to 3 J. Pearson to DC 27 for 9 yards (43 F. Bernard),,True,2,2,19,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,64,2302004-SEA-at-DC,139,139,1939,2:19,3,3,Home,36,9,6,,,,0.0,36,,,9,8,StatusOfficial,ResultPassComplete,,,,,22329,2.0,7.0,1,9.0,Visitor,38.0,5.0,35.0,2:04, ,21979,21203,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,141,1676858672.0,75872,2023-02-20 02:04:32.000000,EventFootballPass,1-10-DC 27 (1:54) 6 B. DiNucci pass to 86 K. McKnight to DC 24 for 3 yards (26 D. Neal),,True,2,1,54,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,65,2302004-SEA-at-DC,114,114,1914,1:54,3,3,Home,27,9,6,,,,0.0,27,,,9,8,StatusOfficial,ResultPassComplete,,,,,21133,1.0,10.0,3,3.0,Visitor,38.0,6.0,38.0,2:19, ,21979,21875,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,143,1676858703.0,75903,2023-02-20 02:05:03.000000,EventFootballPass,2-7-DC 24 (1:45) 6 B. DiNucci pass to 86 K. McKnight to DC 18 for 6 yards (9 K. Sails),,True,2,1,45,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,66,2302004-SEA-at-DC,105,105,1905,1:45,3,3,Home,24,9,6,,,,0.0,24,,,9,8,StatusOfficial,ResultPassComplete,,,,,21360,2.0,7.0,1,6.0,Visitor,38.0,7.0,44.0,2:41, ,21979,21875,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,166,1676858747.0,75947,2023-02-20 02:05:47.000000,EventFootballSack,"3-1-DC 18 (1:01) 6 B. DiNucci sacked at DC 22 for -4 yards Fumbled by 6 B. DiNucci,  Recovered by 6 B. DiNucci (20 J. Brooks)",,True,2,1,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,67,2302004-SEA-at-DC,61,61,1861,1:01,3,3,Home,18,9,6,,,,0.0,18,,,9,8,StatusOfficial,,,Home,22.0,,,3.0,1.0,,-4.0,Visitor,38.0,9.0,40.0,3:32,MISSED FG,21979,,,,,,,,,,,,,,,,,20189,6,21979,6,21979,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,147,1676858771.0,75971,2023-02-20 02:06:11.000000,EventFootballFg,4-5-DC 22 (0:46) 11 D. Eberle 40 yard field goal is NO GOOD,,True,2,0,46,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,68,2302004-SEA-at-DC,46,46,1846,0:46,3,3,Home,22,9,6,,,,0.0,22,22874,,9,8,StatusOfficial,ResultKickMissed,,,,,,4.0,5.0,,40.0,Visitor,38.0,9.0,40.0,3:32,MISSED FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,149,1676858817.0,76017,2023-02-20 02:06:57.000000,EventFootballPass,1-10-DC 30 (0:40) 10 J. Ta'amu pass to 11 L. Jackson to DC 36 for 6 yards (5 C. Jones),,True,2,0,40,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,69,2302004-SEA-at-DC,40,40,1840,0:40,3,3,Home,30,10,8,,,,1.0,70,,,9,8,StatusOfficial,ResultPassComplete,,,,,20836,1.0,10.0,3,6.0,Home,30.0,1.0,6.0,0:06, ,22296,20766,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,151,1676858837.0,76037,2023-02-20 02:07:17.000000,EventFootballTimeout,Timeout by D.C. Defenders at 0:40,,True,2,0,40,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,70,2302004-SEA-at-DC,40,40,1840,0:40,3,3,Home,36,10,8,,,,1.0,64,,,9,8,StatusOfficial,,,,,,,2.0,4.0,,,Home,30.0,1.0,6.0,0:06, ,,,,,,,,,,,,,,,,,8,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_19_SEA@DC,SEA,6,DC,8,154,1676858889.0,76089,2023-02-20 02:08:09.000000,EventFootballPass,2-4-DC 36 (0:36) 10 J. Ta'amu pass incomplete to 82 E. Wolf,,True,2,0,36,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_19_SEA@DC,,QBStat,71,2302004-SEA-at-DC,36,36,1836,0:36,3,2,Home,36,10,8,,,,1.0,64,,,9,8,StatusOfficial,ResultPassIncomplete,,,,,,2.0,4.0,3,,Home,30.0,2.0,6.0,0:10, ,22296,21711,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
