season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,MapRoleInterceptor,down,ydstogo,FootballZone,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_TOP,Result,MapRoleRusher,FootballYards,Drive_Yards,MapRoleQbHitter,MapRolePassDefender,FootballMainScoringPlay,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRoleTackler2,MapRoleSacker1,MapRoleSacker2,FootballTimeoutTeamId,MapRolePunter,FootballPuntYards,FootballConvAttPts,MapRolePuntreturner,FootballPuntRetYards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,72,1677458009.0,70409,2023-02-26 19:33:29.000000,EventFootballPunt,"4-7-ARL 46 (2:02) 46 R. Porter punts 40 yards, downed at ARL 6",,True,1,2,2,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,33,2302008-ARL-at-HOU,122,1022,2822,2:02,2,,,1.0,HOU,ARL,0.0,1,3,3,3,Visitor,46,6,46,0,0,11,,,,StatusOfficial,ResultKickDowned,,Visitor,6.0,,,,4.0,7.0,,Home,40.0,6.0,3:15,PUNT,,,14.0,,,,,,,,,,,,,21248,40.0,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,74,1677458136.0,70536,2023-02-26 19:35:36.000000,EventFootballTimeout,Timeout by Arlington Renegades at 2:00,,True,1,2,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,34,2302008-ARL-at-HOU,120,1020,2820,2:00,1,,,0.0,ARL,HOU,0.0,1,3,1,1,Visitor,6,7,94,0,0,11,,,,StatusOfficial,,,,,,,,1.0,10.0,,Home,,,0:00, ,,,,,,,,,,,,,,,1,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,76,1677458160.0,70560,2023-02-26 19:36:00.000000,EventFootballRush,1-10-ARL 6 (1:56) 23 K. Ford rush to ARL 9 for 3 yards (33 T. Harris),,True,1,1,56,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,35,2302008-ARL-at-HOU,116,1016,2816,1:56,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,6,7,94,0,0,11,22857,,,StatusOfficial,,,,,,,,1.0,10.0,3,Visitor,6.0,1.0,0:28, ,20502,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,78,1677458206.0,70606,2023-02-26 19:36:46.000000,EventFootballRush,2-7-ARL 9 (1:09) 12 A. Killins rush to ARL 11 for 2 yards (15 N. Wieland),,True,1,1,9,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,36,2302008-ARL-at-HOU,69,969,2769,1:09,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,9,7,91,0,0,11,22299,,,StatusOfficial,,,,,,,,2.0,7.0,1,Visitor,6.0,2.0,1:00, ,20889,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,80,1677458253.0,70653,2023-02-26 19:37:33.000000,EventFootballPass,"3-5-ARL 11 (0:28) 9 D. Plitt pass to 19 B. Arconado to ARL 22 for 11 yards (4 W. Likely) PENALTY on 4 W. Likely, 15 yards",,True,1,0,28,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,37,2302008-ARL-at-HOU,28,928,2728,0:28,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,11,7,89,0,0,11,22601,,,StatusOfficial,ResultPassComplete,,,,21243,20050,,3.0,5.0,1,Visitor,6.0,3.0,1:32, ,,11.0,31.0,,,,2,22601,15.0,ResultPenaltyOnkickoffpat,NA,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,89,1677458302.0,70702,2023-02-26 19:38:22.000000,EventFootballRush,1-10-ARL 37 (0:07) 12 A. Killins rush to ARL 45 for 8 yards (16 R. Texada),,True,1,0,7,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,38,2302008-ARL-at-HOU,7,907,2707,0:07,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,37,7,63,0,0,13,21536,,,StatusOfficial,,,,,,,,1.0,10.0,3,Visitor,6.0,6.0,3:11, ,20889,8.0,41.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,86,1677458521.0,70921,2023-02-26 19:42:01.000000,EventFootballRush,2-2-ARL 45 (14:56) 23 K. Ford rush to ARL 47 for 2 yards (47 C. Rivers),,True,2,14,56,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,39,2302008-ARL-at-HOU,896,896,2696,14:56,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,45,7,55,0,0,13,21820,,,StatusOfficial,,,,,,,,2.0,2.0,2,Visitor,6.0,5.0,2:21, ,20502,2.0,41.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,88,1677458567.0,70967,2023-02-26 19:42:47.000000,EventFootballPass,1-10-ARL 47 (14:10) 9 D. Plitt pass incomplete to 11 L. Winningham,,True,2,14,10,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,40,2302008-ARL-at-HOU,850,850,2650,14:10,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,47,7,53,0,0,13,,,,StatusOfficial,ResultPassIncomplete,,,,21243,21707,,1.0,10.0,9,Visitor,6.0,6.0,3:01, ,,,41.0,,22601,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,91,1677458667.0,71067,2023-02-26 19:44:27.000000,EventFootballRush,2-10-ARL 47 (13:38) 23 K. Ford rush to ARL 49 for 2 yards (47 C. Rivers),,True,2,13,38,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,41,2302008-ARL-at-HOU,818,818,2618,13:38,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,47,7,53,0,0,13,21820,,,StatusOfficial,,,,,,,,2.0,10.0,3,Visitor,6.0,7.0,3:38, ,20502,2.0,43.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,94,1677458709.0,71109,2023-02-26 19:45:09.000000,EventFootballPass,3-8-ARL 49 (12:57) 9 D. Plitt pass incomplete to 88 S. Beyer,,True,2,12,57,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,42,2302008-ARL-at-HOU,777,777,2577,12:57,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,49,7,51,0,0,13,,,,StatusOfficial,ResultPassIncomplete,,,,21243,20123,,3.0,8.0,,Visitor,6.0,8.0,4:18, ,,,43.0,,20107,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,372,1677458744.0,71144,2023-02-26 19:45:44.000000,EventFootballPunt,"4-8-ARL 49 (12:27) 0 M. King punts 40 yards from ARL 49 to HOU 11. 4 W. Likely to HOU 23 for 10 yards Fumbled by 4 W. Likely,  Forced by 11 L. Winningham Recovered by 80 S. Cannella",,True,2,12,27,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,43,2302008-ARL-at-HOU,747,747,2547,12:27,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,49,7,51,0,0,13,,,,StatusOfficial,ResultKickReturned,,Home,23.0,,,,4.0,8.0,,Visitor,6.0,8.0,4:35,PUNT,,,43.0,,,,,,,,,,,,,20891,40.0,,22601,10.0,2,22601,1,22030,21707,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,98,1677458800.0,71200,2023-02-26 19:46:40.000000,EventFootballPass,1-10-HOU 23 (12:16) 9 D. Plitt pass incomplete to 2 D. Smith,,True,2,12,16,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,44,2302008-ARL-at-HOU,736,736,2536,12:16,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,23,8,23,0,0,13,,,,StatusOfficial,ResultPassIncomplete,,,,21243,22305,,1.0,10.0,,Home,23.0,1.0,0:06, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,100,1677458831.0,71231,2023-02-26 19:47:11.000000,EventFootballRush,2-10-HOU 23 (11:49) 2 D. Smith rush to HOU 22 for 1 yard (89 T. Ward),,True,2,11,49,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,45,2302008-ARL-at-HOU,709,709,2509,11:49,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,23,8,23,0,0,13,21628,,,StatusOfficial,,,,,,,,2.0,10.0,1,Home,23.0,2.0,0:42, ,22305,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,102,1677458869.0,71269,2023-02-26 19:47:49.000000,EventFootballRush,"3-9-HOU 22 (11:11) 9 D. Plitt rush to HOU 10 for 12 yards (89 T. Ward, 4 W. Likely)",,True,2,11,11,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,46,2302008-ARL-at-HOU,671,671,2471,11:11,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,22,8,22,0,0,13,21628,,,StatusOfficial,,,,,,,,3.0,9.0,2,Home,23.0,3.0,1:30, ,21243,12.0,13.0,,,,,,,,,22601,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,120,1677458959.0,71359,2023-02-26 19:49:19.000000,EventFootballRush,"1-10-HOU 10 (9:41) 2 D. Smith rush to HOU 6 for 4 yards (11 T. Beckett, 89 T. Ward)",,True,2,9,41,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,47,2302008-ARL-at-HOU,581,581,2381,9:41,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,10,8,10,0,0,13,20107,,,StatusOfficial,,,,,,,,1.0,10.0,,Home,23.0,6.0,3:04,TD,22305,4.0,23.0,,,,,,,,,21628,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,160,1677458969.0,71369,2023-02-26 19:49:29.000000,EventFootballPass,"2-6-HOU 6 (9:31) 9 D. Plitt pass to 2 D. Smith to HOU 4 for 2 yards (29 A. Hendy, 52 E. Ellerbee)",,True,2,9,31,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,48,2302008-ARL-at-HOU,571,571,2371,9:31,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,6,8,6,0,0,13,20675,,,StatusOfficial,ResultPassComplete,,,,21243,22305,,2.0,6.0,2,Home,23.0,6.0,3:04,TD,,2.0,23.0,,,,,,,,,21857,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,108,1677458978.0,71378,2023-02-26 19:49:38.000000,EventFootballPass,"3-4-HOU 4 (9:23) 9 D. Plitt pass to 11 L. Winningham for 4 yards, TOUCHDOWN",,True,2,9,23,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,49,2302008-ARL-at-HOU,563,563,2363,9:23,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,4,8,4,0,0,13,,,,StatusOfficial,ResultPassComplete,,,,21243,21707,,3.0,4.0,,Home,23.0,6.0,2:59,TD,,4.0,23.0,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,111,1677459039.0,71439,2023-02-26 19:50:39.000000,EventFootballPat2PtPass,9 D. Plitt 2-pt conversion pass to 80 S. Cannella NO GOOD,,True,2,9,23,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,50,2302008-ARL-at-HOU,563,563,2363,9:23,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,5,8,5,0,6,13,,,,StatusOfficial,ResultPassComplete,,,,21243,22030,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,118,1677459261.0,71661,2023-02-26 19:54:21.000000,EventFootballKickoff,1 T. Russolino kicks from ARL 30. 20 D. Lee to HOU 18 for 17 yards (36 C. Schooler),,True,2,9,20,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,51,2302008-ARL-at-HOU,560,560,2360,9:20,2,,,1.0,HOU,ARL,0.0,0,3,3,3,Visitor,30,9,30,0,6,11,21379,20229,20,StatusOfficial,ResultKickReturned,17.0,Home,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,122,1677459305.0,71705,2023-02-26 19:55:05.000000,EventFootballPass,1-10-HOU 18 (9:11) 12 B. Silvers pass to 22 M. Borghi to HOU 26 for 8 yards (36 C. Schooler),,True,2,9,11,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,52,2302008-ARL-at-HOU,551,551,2351,9:11,2,,,1.0,HOU,ARL,0.0,0,3,3,3,Home,18,9,82,0,6,11,21379,,,StatusOfficial,ResultPassComplete,,,,21984,20149,,1.0,10.0,3,Home,18.0,1.0,0:24, ,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,124,1677459333.0,71733,2023-02-26 19:55:33.000000,EventFootballRush,2-2-HOU 26 (8:45) 22 M. Borghi rush to HOU 25 for -1 yards (5 W. Hill),,True,2,8,45,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,53,2302008-ARL-at-HOU,525,525,2325,8:45,2,,,1.0,HOU,ARL,0.0,0,3,3,3,Home,26,9,74,0,6,11,20693,,,StatusOfficial,,,,,,,,2.0,2.0,,Home,18.0,2.0,0:52, ,20149,-1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,127,1677459372.0,71772,2023-02-26 19:56:12.000000,EventFootballPass,3-3-HOU 25 (8:07) 12 B. Silvers pass incomplete to 1 D. Burnett,,True,2,8,7,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,54,2302008-ARL-at-HOU,487,487,2287,8:07,2,,,1.0,HOU,ARL,0.0,0,3,3,3,Home,25,9,75,0,6,11,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20229,,3.0,3.0,,Home,18.0,3.0,1:16, ,,,7.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,129,1677459413.0,71813,2023-02-26 19:56:53.000000,EventFootballPunt,"4-3-HOU 25 (7:31) 46 R. Porter punts 44 yards, downed at ARL 31",,True,2,7,31,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,55,2302008-ARL-at-HOU,451,451,2251,7:31,2,,,1.0,HOU,ARL,0.0,0,3,3,3,Home,25,9,75,0,6,11,,,,StatusOfficial,ResultKickDowned,,Visitor,31.0,,,,4.0,3.0,,Home,18.0,3.0,1:52,PUNT,,,7.0,,,,,,,,,,,,,21248,44.0,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,133,1677459614.0,72014,2023-02-26 20:00:14.000000,EventFootballPass,1-10-ARL 31 (7:25) 9 D. Plitt pass incomplete to 85 T. Vaughns,,True,2,7,25,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,56,2302008-ARL-at-HOU,445,445,2245,7:25,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,31,10,69,0,6,11,,,,StatusOfficial,ResultPassIncomplete,,,,21243,22363,,1.0,10.0,,Visitor,31.0,1.0,0:04, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,136,1677459642.0,72042,2023-02-26 20:00:42.000000,EventFootballRush,2-10-ARL 31 (7:01) 2 D. Smith rush to ARL 35 for 4 yards (96 J. Heflin),,True,2,7,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,57,2302008-ARL-at-HOU,421,421,2221,7:01,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,31,10,69,0,6,11,22875,,,StatusOfficial,,,,,,,,2.0,10.0,,Visitor,31.0,2.0,0:56, ,22305,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,138,1677459686.0,72086,2023-02-26 20:01:26.000000,EventFootballPass,3-6-ARL 35 (6:19) 9 D. Plitt pass incomplete to 85 T. Vaughns,,True,2,6,19,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,58,2302008-ARL-at-HOU,379,379,2179,6:19,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,35,10,65,0,6,11,,,,StatusOfficial,ResultPassIncomplete,,,,21243,22363,,3.0,6.0,,Visitor,31.0,3.0,1:10, ,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,369,1677459727.0,72127,2023-02-26 20:02:07.000000,EventFootballPunt,"4-6-ARL 35 (5:42) 0 M. King punts 53 yards from ARL 35 to HOU 12. 4 W. Likely to HOU 40 for 24 yards Fumbled by 4 W. Likely,  Forced by 11 L. Winningham Recovered by 49 A. Ortiz",,True,2,5,42,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,59,2302008-ARL-at-HOU,342,342,2142,5:42,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Visitor,35,10,65,0,6,11,,,,StatusOfficial,ResultKickReturned,,Home,40.0,,,,4.0,6.0,,Visitor,31.0,3.0,1:49,PUNT,,,4.0,,,,,,,,,,,,,20891,53.0,,22601,24.0,2,22601,1,22000,21707,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,147,1677459804.0,72204,2023-02-26 20:03:24.000000,EventFootballPass,1-10-HOU 40 (5:29) 9 D. Plitt pass to 80 S. Cannella to HOU 14 for 26 yards (29 A. Hendy),,True,2,5,29,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,60,2302008-ARL-at-HOU,329,329,2129,5:29,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,40,11,40,0,6,11,20675,,,StatusOfficial,ResultPassComplete,,,,21243,22030,,1.0,10.0,1,Home,40.0,2.0,1:12, ,,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,145,1677459843.0,72243,2023-02-26 20:04:03.000000,EventFootballPass,1-10-HOU 14 (5:06) 9 D. Plitt pass incomplete to 85 T. Vaughns,,True,2,5,6,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,61,2302008-ARL-at-HOU,306,306,2106,5:06,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,14,11,14,0,6,11,,,,StatusOfficial,ResultPassIncomplete,,,,21243,22363,,1.0,10.0,,Home,40.0,2.0,0:30, ,,,26.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,150,1677459896.0,72296,2023-02-26 20:04:56.000000,EventFootballRush,2-10-HOU 14 (4:18) 23 K. Ford rush to HOU 13 for 1 yard (98 C. Brewer),,True,2,4,18,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,62,2302008-ARL-at-HOU,258,258,2058,4:18,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,14,11,14,0,6,11,21989,,,StatusOfficial,,,,,,,,2.0,10.0,2,Home,40.0,3.0,1:37, ,20502,1.0,27.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,152,1677459921.0,72321,2023-02-26 20:05:21.000000,EventFootballPass,"3-9-HOU 13 (3:53) 9 D. Plitt pass to 81 N. Becker for 13 yards, TOUCHDOWN",,True,2,3,53,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,63,2302008-ARL-at-HOU,233,233,2033,3:53,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,13,11,13,0,6,11,,,,StatusOfficial,ResultPassComplete,,,,21243,22326,,3.0,9.0,3,Home,40.0,4.0,1:44,TD,,13.0,40.0,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,154,1677459953.0,72353,2023-02-26 20:05:53.000000,EventFootballPat2PtPass,9 D. Plitt 2-pt conversion pass to 85 T. Vaughns GOOD,,True,2,3,52,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,64,2302008-ARL-at-HOU,232,232,2032,3:52,1,,,0.0,ARL,HOU,0.0,0,3,0,0,Home,5,11,5,0,12,11,,,,StatusOfficial,ResultPassComplete,,,,21243,22363,,,,,,,,,,,0.0,,,,ScoreTypeConv,,,,,,,,,,,,2.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,157,1677460031.0,72431,2023-02-26 20:07:11.000000,EventFootballKickoff,1 T. Russolino kicks from ARL 30. 20 D. Lee to HOU 33 for 31 yards (15 A. Ellis),,True,2,3,52,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,65,2302008-ARL-at-HOU,232,232,2032,3:52,2,,,1.0,HOU,ARL,0.0,0,3,3,3,Visitor,30,12,30,0,14,11,20448,20229,20,StatusOfficial,ResultKickReturned,31.0,Home,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_26_ARL@HOU,ARL,1,HOU,2,outdoors,159,1677460099.0,72499,2023-02-26 20:08:19.000000,EventFootballPass,1-10-HOU 33 (3:37) 12 B. Silvers pass incomplete to 22 M. Borghi,,True,2,3,37,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_26_ARL@HOU,,QBStat,66,2302008-ARL-at-HOU,217,217,2017,3:37,2,,,1.0,HOU,ARL,0.0,0,3,3,3,Home,33,12,67,0,14,11,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20149,,1.0,10.0,,Home,33.0,1.0,0:15, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
