season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,down,ydstogo,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_TOP,Result,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,Drive_Yards,MapRoleRusher,FootballYards,MapRolePunter,FootballPuntYards,MapRolePuntreturner,FootballPuntRetYards,MapRolePassDefender,MapRoleTackler2,FootballMainScoringPlay,FootballConvAttPts,MapRoleQbHitter,MapRoleSacker1,FootballTimeoutTeamId,MapRoleSacker2,MapRoleInterceptor,FootballKickYards,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,417,1679787371.0,70571,2023-03-25 19:36:11.000000,EventFootballKickoff,FROM STL 30 (14:54) 2 D. Hageman kicks from STL 30. 5 D. Torrey to VGS 25 for 17 yards (53 C. Wells),,True,2,14,54,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,32,2302022-STL-at-VGS,894,894,2694,14:54,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,30,7,30.0,0,8,0,,,21833,22876,21667,StatusOfficial,ResultKickReturned,17.0,Home,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,418,1679787448.0,70648,2023-03-25 19:37:28.000000,EventFootballRush,1-10-VGS 25 (14:47) 8 J. Lovett rush to VGS 35 for 10 yards (39 C. Cooper),,True,2,14,47,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,33,2302022-STL-at-VGS,887,887,2687,14:47,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,25,7,75.0,0,8,0,1.0,10.0,22336,,,StatusOfficial,,,,,,,Home,25.0,1.0,0:21, ,,,,,,10.0,21872,10.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,419,1679787486.0,70686,2023-03-25 19:38:06.000000,EventFootballPass,1-10-VGS 35 (14:11) 12 L. Perez pass incomplete to 19 G. Allison QB Hit by 56 T. Feeney,,True,2,14,11,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,34,2302022-STL-at-VGS,851,851,2651,14:11,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,35,7,65.0,0,8,0,1.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,21207,22325,Home,25.0,2.0,0:44, ,,,,,,10.0,,,,,,,,,,,22503,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,420,1679787519.0,70719,2023-03-25 19:38:39.000000,EventFootballRush,2-10-VGS 35 (13:42) 8 J. Lovett rush to VGS 34 for -1 yards (6 L. Williams),,True,2,13,42,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,35,2302022-STL-at-VGS,822,822,2622,13:42,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,35,7,65.0,0,8,0,2.0,10.0,21678,,,StatusOfficial,,,,,,,Home,25.0,3.0,1:27, ,,,,,,9.0,21872,-1.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,421,1679787629.0,70829,2023-03-25 19:40:29.000000,EventFootballPass,3-11-VGS 34 (12:34) 12 L. Perez pass to 5 D. Torrey to VGS 47 for 13 yards (26 N. Meadors),,True,2,12,34,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,36,2302022-STL-at-VGS,754,754,2554,12:34,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,34,7,66.0,0,8,0,3.0,11.0,22352,,,StatusOfficial,ResultPassComplete,,,,21207,21570,Home,25.0,4.0,2:49, ,,,,,,22.0,,13.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,422,1679787701.0,70901,2023-03-25 19:41:41.000000,EventFootballPenalty,"1-10-VGS 47 (11:51) PENALTY on (VGS) 56 L. Williams, 5 yards",,True,2,11,51,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,37,2302022-STL-at-VGS,711,711,2511,11:51,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,47,7,53.0,0,8,0,1.0,10.0,,,,StatusOfficial,,,,,,,Home,25.0,4.0,3:03, ,7,22847,5.0,ResultPenaltyRepeatdown,NA,17.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,423,1679787747.0,70947,2023-03-25 19:42:27.000000,EventFootballPass,1-15-VGS 42 (11:28) 12 L. Perez pass to 4 M. Bryant to STL 42 for 16 yards,,True,2,11,28,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,38,2302022-STL-at-VGS,688,688,2488,11:28,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,42,7,58.0,0,8,0,1.0,15.0,,,,StatusOfficial,ResultPassComplete,,,,21207,20218,Home,25.0,5.0,3:39, ,,,,,,33.0,,16.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,424,1679787841.0,71041,2023-03-25 19:44:01.000000,EventFootballPass,1-10-STL 42 (10:49) 12 L. Perez pass to 5 D. Torrey to STL 37 for 5 yards (96 L. London),,True,2,10,49,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,39,2302022-STL-at-VGS,649,649,2449,10:49,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,42,7,42.0,0,8,0,1.0,10.0,20965,,,StatusOfficial,ResultPassComplete,,,,21207,21570,Home,25.0,6.0,4:25, ,,,,,,38.0,,5.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,425,1679787880.0,71080,2023-03-25 19:44:40.000000,EventFootballRush,2-5-STL 37 (10:09) 8 J. Lovett rush to STL 40 for -3 yards (96 L. London),,True,2,10,9,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,40,2302022-STL-at-VGS,609,609,2409,10:09,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,37,7,37.0,0,8,0,2.0,5.0,20965,,,StatusOfficial,,,,,,,Home,25.0,7.0,5:00, ,,,,,,35.0,21872,-3.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,426,1679787921.0,71121,2023-03-25 19:45:21.000000,EventFootballPass,3-8-STL 40 (9:28) 12 L. Perez pass dropped by 8 J. Lovett,,True,2,9,28,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,41,2302022-STL-at-VGS,568,568,2368,9:28,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,40,7,40.0,0,8,0,3.0,8.0,,,,StatusOfficial,ResultPassDropped,,,,21207,21872,Home,25.0,8.0,5:26, ,,,,,,35.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,427,1679787949.0,71149,2023-03-25 19:45:49.000000,EventFootballPunt,"4-8-STL 40 (9:07) 17 M. Carrizosa punts 37 yards, downed at STL 3",,True,2,9,7,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,42,2302022-STL-at-VGS,547,547,2347,9:07,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,40,7,40.0,0,8,0,4.0,8.0,,,,StatusOfficial,ResultKickDowned,,Visitor,3.0,,,Home,25.0,8.0,5:47,PUNT,,,,,,35.0,,,21784,37.0,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,428,1679788160.0,71360,2023-03-25 19:49:20.000000,EventFootballPenalty,"1-10-STL 3 (8:52) PENALTY on (STL) 11 D. Shepherd, 2 yards",,True,2,8,52,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,43,2302022-STL-at-VGS,532,532,2332,8:52,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,3,8,97.0,0,8,0,1.0,10.0,,,,StatusOfficial,,,,,,,Visitor,3.0,,0:00, ,5,21822,2.0,ResultPenaltyRepeatdown,NA,-2.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,429,1679788224.0,71424,2023-03-25 19:50:24.000000,EventFootballPass,1-12-STL 1 (8:49) 10 A. McCarron pass to 23 B. Hill to STL 17 for 16 yards (9 D. Anderson),,True,2,8,49,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,44,2302022-STL-at-VGS,529,529,2329,8:49,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,1,8,99.0,0,8,0,1.0,12.0,20039,,,StatusOfficial,ResultPassComplete,,,,22026,20688,Visitor,3.0,1.0,0:20, ,,,,,,14.0,,16.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,430,1679788259.0,71459,2023-03-25 19:50:59.000000,EventFootballRush,1-10-STL 17 (8:22) 23 B. Hill rush to STL 21 for 4 yards (26 M. Smith),,True,2,8,22,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,45,2302022-STL-at-VGS,502,502,2302,8:22,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,17,8,83.0,0,8,0,1.0,10.0,21444,,,StatusOfficial,,,,,,,Visitor,3.0,2.0,0:43, ,,,,,,18.0,20688,4.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,431,1679788297.0,71497,2023-03-25 19:51:37.000000,EventFootballRush,2-6-STL 21 (7:44) 0 K. Walker rush to STL 37 for 16 yards (26 M. Smith),,True,2,7,44,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,46,2302022-STL-at-VGS,464,464,2264,7:44,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,21,8,79.0,0,8,0,2.0,6.0,21444,,,StatusOfficial,,,,,,,Visitor,3.0,3.0,1:23, ,,,,,,34.0,22033,16.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,432,1679788335.0,71535,2023-03-25 19:52:15.000000,EventFootballPass,"1-10-STL 37 (7:06) 10 A. McCarron pass to 88 H. Butler to STL 44 for 7 yards (23 M. Roberts, 26 M. Smith)",,True,2,7,6,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,47,2302022-STL-at-VGS,426,426,2226,7:06,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,37,8,63.0,0,8,0,1.0,10.0,21960,,,StatusOfficial,ResultPassComplete,,,,22026,22333,Visitor,3.0,4.0,1:59, ,,,,,,41.0,,7.0,,,,,,21444,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,433,1679788374.0,71574,2023-03-25 19:52:54.000000,EventFootballPass,2-3-STL 44 (6:26) 10 A. McCarron pass to 11 D. Shepherd to VGS 42 for 14 yards (26 M. Smith),,True,2,6,26,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,48,2302022-STL-at-VGS,386,386,2186,6:26,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,44,8,56.0,0,8,0,2.0,3.0,21444,,,StatusOfficial,ResultPassComplete,,,,22026,21822,Visitor,3.0,5.0,2:55, ,,,,,,55.0,,14.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,434,1679788430.0,71630,2023-03-25 19:53:50.000000,EventFootballPenalty,"1-10-STL 47 (5:43) PENALTY on (STL) 73 J. Bushell-Beatty, 15 yards",,True,2,5,43,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,49,2302022-STL-at-VGS,343,343,2143,5:43,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,47,8,53.0,0,8,0,1.0,10.0,,,,StatusOfficial,,,,,,,Visitor,3.0,5.0,3:28, ,5,22443,15.0,ResultPenaltyRepeatdown,NA,29.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,435,1679788476.0,71676,2023-03-25 19:54:36.000000,EventFootballPass,1-25-STL 48 (5:13) 10 A. McCarron pass to 11 D. Shepherd to VGS 45 for 7 yards (29 C. Avery),,True,2,5,13,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,50,2302022-STL-at-VGS,313,313,2113,5:13,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,48,8,52.0,0,8,0,1.0,25.0,20066,,,StatusOfficial,ResultPassComplete,,,,22026,21822,Visitor,3.0,6.0,3:50, ,,,,,,52.0,,7.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,436,1679788513.0,71713,2023-03-25 19:55:13.000000,EventFootballPass,2-18-VGS 45 (4:37) 10 A. McCarron pass to 13 A. Proehl to VGS 21 for 24 yards (6 K. Kennedy),,True,2,4,37,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,51,2302022-STL-at-VGS,277,277,2077,4:37,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Home,45,8,45.0,0,8,0,2.0,18.0,21943,,,StatusOfficial,ResultPassComplete,,,,22026,21263,Visitor,3.0,7.0,4:37, ,,,,,,76.0,,24.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,437,1679788568.0,71768,2023-03-25 19:56:08.000000,EventFootballPass,1-10-VGS 21 (4:09) 10 A. McCarron pass to 88 H. Butler to VGS 21 for 0 yards (6 K. Kennedy),,True,2,4,9,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,52,2302022-STL-at-VGS,249,249,2049,4:09,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Home,21,8,21.0,0,8,0,1.0,10.0,21943,,,StatusOfficial,ResultPassComplete,,,,22026,22333,Visitor,3.0,8.0,4:53, ,,,,,,76.0,,0.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,438,1679788610.0,71810,2023-03-25 19:56:50.000000,EventFootballSack,2-10-VGS 21 (3:27) 10 A. McCarron sacked at VGS 28 for -7 yards (0 P. Taumoepenu),,True,2,3,27,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,53,2302022-STL-at-VGS,207,207,2007,3:27,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Home,21,8,21.0,0,8,0,2.0,10.0,,,,StatusOfficial,,,,,22026,,Visitor,3.0,9.0,5:48, ,,,,,,69.0,,-7.0,,,,,,,,,,21968,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,439,1679788648.0,71848,2023-03-25 19:57:28.000000,EventFootballPass,3-17-VGS 28 (2:49) 10 A. McCarron pass to 22 S. Mitchell to VGS 22 for 6 yards (25 M. Evans),,True,2,2,49,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,54,2302022-STL-at-VGS,169,169,1969,2:49,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Home,28,8,28.0,0,8,0,3.0,17.0,20461,,,StatusOfficial,ResultPassComplete,,,,22026,21081,Visitor,3.0,10.0,6:13, ,,,,,,75.0,,6.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,440,1679788676.0,71876,2023-03-25 19:57:56.000000,EventFootballFg,4-11-VGS 22 (2:25) 2 D. Hageman 40 yard field goal is GOOD,,True,2,2,25,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,55,2302022-STL-at-VGS,145,145,1945,2:25,5,,,0.0,STL,VGS,0.0,3,3,3.0,3.0,Home,22,8,22.0,0,8,0,4.0,11.0,,22008,,StatusOfficial,ResultKickMade,,,,,,Visitor,3.0,11.0,6:42,FG,,,,,,75.0,,40.0,,,,,,,ScoreTypeFg,,,,,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,441,1679788878.0,72078,2023-03-25 20:01:18.000000,EventFootballKickoff,FROM STL 30 (2:16) 2 D. Hageman kicks from STL 30. 5 D. Torrey to VGS 23 for 18 yards (17 J. Alexander),,True,2,2,16,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,56,2302022-STL-at-VGS,136,136,1936,2:16,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,30,9,30.0,0,11,0,,,21842,22876,21667,StatusOfficial,ResultKickReturned,18.0,Home,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,442,1679788947.0,72147,2023-03-25 20:02:27.000000,EventFootballPass,1-10-VGS 23 (2:08) 12 L. Perez pass to 19 G. Allison to VGS 28 for 5 yards (1 E. Hamilton),,True,2,2,8,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,57,2302022-STL-at-VGS,128,128,1928,2:08,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,23,9,77.0,0,11,0,1.0,10.0,20615,,,StatusOfficial,ResultPassComplete,,,,21207,22325,Home,23.0,1.0,0:16, ,,,,,,5.0,,5.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,443,1679789139.0,72339,2023-03-25 20:05:39.000000,EventFootballPenalty,"2-5-VGS 28 (2:00) PENALTY on (VGS) 71 I. Williams, 5 yards",,True,2,2,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,58,2302022-STL-at-VGS,120,120,1920,2:00,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,28,9,72.0,0,11,0,2.0,5.0,,,,StatusOfficial,,,,,,,Home,23.0,1.0,0:16, ,7,21674,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,444,1679789179.0,72379,2023-03-25 20:06:19.000000,EventFootballPass,2-10-VGS 23 (1:54) 12 L. Perez pass to 4 M. Bryant to VGS 36 for 13 yards (26 N. Meadors),,True,2,1,54,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,59,2302022-STL-at-VGS,114,114,1914,1:54,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,23,9,77.0,0,11,0,2.0,10.0,22352,,,StatusOfficial,ResultPassComplete,,,,21207,20218,Home,23.0,2.0,0:25, ,,,,,,13.0,,13.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,445,1679789212.0,72412,2023-03-25 20:06:52.000000,EventFootballSack,1-10-VGS 36 (1:46) 12 L. Perez sacked at VGS 30 for -6 yards (56 T. Feeney),,True,2,1,46,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,60,2302022-STL-at-VGS,106,106,1906,1:46,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,36,9,64.0,0,11,0,1.0,10.0,,,,StatusOfficial,,,,,21207,,Home,23.0,3.0,0:37, ,,,,,,7.0,,-6.0,,,,,,,,,,22503,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,446,1679789231.0,72431,2023-03-25 20:07:11.000000,EventFootballTimeout,2-16-VGS 30 (1:39) Timeout by Vegas Vipers at 1:39,,True,2,1,39,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,61,2302022-STL-at-VGS,99,99,1899,1:39,7,,,1.0,VGS,STL,0.0,3,3,3.0,3.0,Home,30,9,70.0,0,11,0,2.0,16.0,,,,StatusOfficial,,,,,,,Home,23.0,3.0,0:37, ,,,,,,7.0,,,,,,,,,,,,,7,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,447,1679789296.0,72496,2023-03-25 20:08:16.000000,EventFootballPass,2-16-VGS 30 (1:38) 12 L. Perez pass to 14 C. Sweeting to VGS 30 for 0 yards (24 L. Hill),,True,2,1,38,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,62,2302022-STL-at-VGS,98,98,1898,1:38,7,,,1.0,VGS,STL,0.0,3,2,2.0,2.0,Home,30,9,70.0,0,11,0,2.0,16.0,22870,,,StatusOfficial,ResultPassComplete,,,,21207,21507,Home,23.0,4.0,0:41, ,,,,,,7.0,,0.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,448,1679789333.0,72533,2023-03-25 20:08:53.000000,EventFootballSack,"3-16-VGS 30 (1:31) 12 L. Perez sacked at VGS 23 for -7 yards (53 C. Wells, 96 L. London)",,True,2,1,31,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,63,2302022-STL-at-VGS,91,91,1891,1:31,7,,,1.0,VGS,STL,0.0,3,2,2.0,2.0,Home,30,9,70.0,0,11,0,3.0,16.0,,,,StatusOfficial,,,,,21207,,Home,23.0,5.0,0:46, ,,,,,,,,-7.0,,,,,,,,,,21833,,20965,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,449,1679789351.0,72551,2023-03-25 20:09:11.000000,EventFootballTimeout,4-23-VGS 23 (1:30) Timeout by St. Louis Battlehawks at 1:30,,True,2,1,30,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,64,2302022-STL-at-VGS,90,90,1890,1:30,7,,,1.0,VGS,STL,0.0,3,2,2.0,2.0,Home,23,9,77.0,0,11,0,4.0,23.0,,,,StatusOfficial,,,,,,,Home,23.0,5.0,0:46, ,,,,,,,,,,,,,,,,,,,5,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,450,1679789392.0,72592,2023-03-25 20:09:52.000000,EventFootballPunt,"4-23-VGS 23 (1:30) 17 M. Carrizosa punts 42 yards from VGS 23 to STL 35. 13 A. Proehl to STL 43 for 8 yards (45 M. Spaight, 86 B. Dillon)",,True,2,1,30,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,65,2302022-STL-at-VGS,90,90,1890,1:30,7,,,1.0,VGS,STL,0.0,2,2,2.0,2.0,Home,23,9,77.0,0,11,0,4.0,23.0,45,,,StatusOfficial,ResultKickReturned,,Visitor,43.0,,,Home,23.0,5.0,0:55,PUNT,,,,,,,,,21784,42.0,21263,8.0,,86,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_25_STL@VGS,STL,5,VGS,7,outdoors,451,1679789472.0,72672,2023-03-25 20:11:12.000000,EventFootballPass,"1-10-STL 43 (1:16) 10 A. McCarron pass to 88 H. Butler to STL 49 for 6 yards (27 N. Hill) PENALTY on (VGS) 27 N. Hill, 15 yards",,True,2,1,16,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_25_STL@VGS,,QBStat,66,2302022-STL-at-VGS,76,76,1876,1:16,5,,,0.0,STL,VGS,0.0,2,2,2.0,2.0,Visitor,43,10,57.0,0,11,0,1.0,10.0,20690,,,StatusOfficial,ResultPassComplete,,,,22026,22333,Visitor,43.0,1.0,0:06, ,7,20690,15.0,ResultPenaltyAuto1Stdown,NA,21.0,,6.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
