season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,down,ydstogo,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,MapRoleTackler2,FootballZone,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRoleSacker1,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,MapRolePassDefender,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,MapRoleInterceptor,MapRoleQbHitter,FootballConvAttPts,FootballTimeoutTeamId,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,82,1679276065.0,74065,2023-03-19 21:34:25.000000,EventFootballRush,"2-4-ARL 21 (2:06) 20 K. Farrow rush to ARL 25 for 4 yards (45 D. Scott, 50 K. Smith)",,True,1,2,6,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,31,2302020-ARL-at-SA,126,1026,2826,2:06,1,,,0.0,ARL,SA,0.0,3,3,3,3,Visitor,21,5,79,0,3,7,2.0,4.0,22844,,,StatusOfficial,,,,,20469,22879,2,4.0,Visitor,15.0,2.0,10.0,1:02, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,85,1679276121.0,74121,2023-03-19 21:35:21.000000,EventFootballTimeout,Timeout by Arlington Renegades at 1:27,,True,1,1,27,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,32,2302020-ARL-at-SA,87,987,2787,1:27,1,,,0.0,ARL,SA,0.0,3,3,3,3,Visitor,25,5,75,0,3,7,1.0,10.0,,,,StatusOfficial,,,,,,,,,Visitor,15.0,2.0,10.0,1:26, ,,,,,,,,,,,,,,,,,,1,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,88,1679276162.0,74162,2023-03-19 21:36:02.000000,EventFootballRush,1-10-ARL 25 (1:27) 20 K. Farrow rush to ARL 37 for 12 yards (5 T. Adewusi),,True,1,1,27,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,33,2302020-ARL-at-SA,87,987,2787,1:27,1,,,0.0,ARL,SA,0.0,2,3,2,2,Visitor,25,5,75,0,3,7,1.0,10.0,20008,,,StatusOfficial,,,,,20469,,3,12.0,Visitor,15.0,3.0,22.0,1:41, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,90,1679276197.0,74197,2023-03-19 21:36:37.000000,EventFootballRush,1-10-ARL 37 (0:52) 20 K. Farrow rush to ARL 38 for 1 yard (40 R. Jeffers),,True,1,0,52,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,34,2302020-ARL-at-SA,52,952,2752,0:52,1,,,0.0,ARL,SA,0.0,2,3,2,2,Visitor,37,5,63,0,3,7,1.0,10.0,20785,,,StatusOfficial,,,,,20469,,2,1.0,Visitor,15.0,4.0,23.0,2:14, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,93,1679276229.0,74229,2023-03-19 21:37:09.000000,EventFootballPass,2-9-ARL 38 (0:22) 10 K. Sloter pass incomplete to 81 N. Becker Pass Defended by 91 J. Edwards,,True,1,0,22,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,35,2302020-ARL-at-SA,22,922,2722,0:22,1,,,0.0,ARL,SA,0.0,2,3,2,2,Visitor,38,5,62,0,3,7,2.0,9.0,,,,StatusOfficial,ResultPassIncomplete,,,,,,2,,Visitor,15.0,5.0,23.0,2:55, ,21884,22326,,,,,,,,20440,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,95,1679276473.0,74473,2023-03-19 21:41:13.000000,EventFootballPass,3-9-ARL 38 (14:56) 10 K. Sloter pass to 3 J. Payton to SA 36 for 26 yards (5 T. Adewusi),,True,2,14,56,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,36,2302020-ARL-at-SA,896,896,2696,14:56,1,,,0.0,ARL,SA,0.0,2,3,2,2,Visitor,38,5,62,0,3,7,3.0,9.0,20008,,,StatusOfficial,ResultPassComplete,,,,,,1,26.0,Visitor,15.0,6.0,49.0,3:14, ,21884,22354,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,97,1679276511.0,74511,2023-03-19 21:41:51.000000,EventFootballRush,"1-10-SA 36 (14:23) 20 K. Farrow rush to SA 30 for 6 yards (15 J. Williams, 45 D. Scott)",,True,2,14,23,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,37,2302020-ARL-at-SA,863,863,2663,14:23,1,,,0.0,ARL,SA,0.0,2,3,2,2,Home,36,5,36,0,3,7,1.0,10.0,21974,,,StatusOfficial,,,,,20469,22844,2,6.0,Visitor,15.0,7.0,55.0,3:40, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,99,1679276530.0,74530,2023-03-19 21:42:10.000000,EventFootballRush,2-4-SA 30 (14:05) 20 K. Farrow rush to SA 25 for 5 yards (90 M. Gotel),,True,2,14,5,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,38,2302020-ARL-at-SA,845,845,2645,14:05,1,,,0.0,ARL,SA,0.0,2,3,2,2,Home,30,5,30,0,3,7,2.0,4.0,20567,,,StatusOfficial,,,,,20469,,2,5.0,Visitor,15.0,8.0,60.0,4:00, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,101,1679276555.0,74555,2023-03-19 21:42:35.000000,EventFootballRush,"1-10-SA 25 (13:39) 20 K. Farrow rush to SA 19 for 6 yards (15 J. Williams, 42 M. Tverdov)",,True,2,13,39,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,39,2302020-ARL-at-SA,819,819,2619,13:39,1,,,0.0,ARL,SA,0.0,2,3,2,2,Home,25,5,25,0,3,7,1.0,10.0,21974,,,StatusOfficial,,,,,20469,21589,2,6.0,Visitor,15.0,9.0,66.0,4:27, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,103,1679276582.0,74582,2023-03-19 21:43:02.000000,EventFootballRush,2-4-SA 19 (13:12) 20 K. Farrow rush to SA 21 for -2 yards (90 M. Gotel),,True,2,13,12,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,40,2302020-ARL-at-SA,792,792,2592,13:12,1,,,0.0,ARL,SA,0.0,2,3,2,2,Home,19,5,19,0,3,7,2.0,4.0,20567,,,StatusOfficial,,,,,20469,,2,-2.0,Visitor,15.0,10.0,64.0,4:50, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,105,1679276621.0,74621,2023-03-19 21:43:41.000000,EventFootballPass,3-6-SA 21 (12:34) 10 K. Sloter pass to 80 S. Cannella to SA 15 for 6 yards (21 S. Williams),,True,2,12,34,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,41,2302020-ARL-at-SA,754,754,2554,12:34,1,,,0.0,ARL,SA,0.0,2,3,2,2,Home,21,5,21,0,3,7,3.0,6.0,22819,,,StatusOfficial,ResultPassComplete,,,,,,2,6.0,Visitor,15.0,11.0,70.0,5:35, ,21884,22030,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,107,1679276642.0,74642,2023-03-19 21:44:02.000000,EventFootballRush,"1-10-SA 15 (12:13) 2 D. Smith rush to SA 14 for 1 yard (21 S. Williams, 95 K. Tongamoa)",,True,2,12,13,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,42,2302020-ARL-at-SA,733,733,2533,12:13,1,,,0.0,ARL,SA,0.0,2,3,2,2,Home,15,5,15,0,3,7,1.0,10.0,22819,,,StatusOfficial,,,,,22305,22778,2,1.0,Visitor,15.0,12.0,71.0,5:56, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,109,1679276679.0,74679,2023-03-19 21:44:39.000000,EventFootballPass,2-9-SA 14 (11:35) 10 K. Sloter pass to 85 T. Vaughns to SA 7 for 7 yards (1 L. Barcoo),,True,2,11,35,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,43,2302020-ARL-at-SA,695,695,2495,11:35,1,,,0.0,ARL,SA,0.0,2,3,2,2,Home,14,5,14,0,3,7,2.0,9.0,20087,,,StatusOfficial,ResultPassComplete,,,,,,3,7.0,Visitor,15.0,13.0,78.0,6:34, ,21884,22363,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,111,1679276720.0,74720,2023-03-19 21:45:20.000000,EventFootballPass,3-2-SA 7 (11:01) 10 K. Sloter pass incomplete to 80 S. Cannella Pass Defended by 95 K. Tongamoa,,True,2,11,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,44,2302020-ARL-at-SA,661,661,2461,11:01,1,,,0.0,ARL,SA,0.0,2,3,2,2,Home,7,5,7,0,3,7,3.0,2.0,,,,StatusOfficial,ResultPassIncomplete,,,,,,2,,Visitor,15.0,14.0,78.0,7:02, ,21884,22030,,,,,,,,22778,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,114,1679276745.0,74745,2023-03-19 21:45:45.000000,EventFootballFg,4-2-SA 7 (10:40) 1 T. Russolino 25 yard field goal is GOOD,,True,2,10,40,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,45,2302020-ARL-at-SA,640,640,2440,10:40,1,,,0.0,ARL,SA,0.0,2,3,2,2,Home,7,5,7,0,3,7,4.0,2.0,,21359,,StatusOfficial,ResultKickMade,,,,,,,25.0,Visitor,15.0,15.0,78.0,7:15,FG,,,,,,,,,ScoreTypeFg,,,,,,,,,,,,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,116,1679276949.0,74949,2023-03-19 21:49:09.000000,EventFootballKickoff,1 T. Russolino kicks from ARL 30. 11 K. Ballage to SA 23 for 15 yards (27 B. Rusnak),,True,2,10,30,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,46,2302020-ARL-at-SA,630,630,2430,10:30,3,,,1.0,SA,ARL,0.0,2,3,3,3,Visitor,30,6,30,0,6,7,,,22893,20087,21707,StatusOfficial,ResultKickReturned,15.0,Home,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,118,1679277013.0,75013,2023-03-19 21:50:13.000000,EventFootballRush,"1-10-SA 23 (10:20) 9 J. Patrick rush to SA 30 for 7 yards (23 J. Johnson, 29 S. Brown)",,True,2,10,20,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,47,2302020-ARL-at-SA,620,620,2420,10:20,3,,,1.0,SA,ARL,0.0,2,3,3,3,Home,23,6,77,0,6,7,1.0,10.0,20810,,,StatusOfficial,,,,,21196,20212,2,7.0,Home,23.0,1.0,7.0,0:23, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,120,1679277044.0,75044,2023-03-19 21:50:44.000000,EventFootballRush,2-3-SA 30 (9:49) 17 R. Sinnett rush to SA 40 for 10 yards (52 I. Graham-Mobley),,True,2,9,49,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,48,2302020-ARL-at-SA,589,589,2389,9:49,3,,,1.0,SA,ARL,0.0,2,3,3,3,Home,30,6,70,0,6,7,2.0,3.0,22024,,,StatusOfficial,,,,,22028,,2,10.0,Home,23.0,2.0,17.0,0:56, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,122,1679277073.0,75073,2023-03-19 21:51:13.000000,EventFootballRush,"1-10-SA 40 (9:20) 9 J. Patrick rush to SA 43 for 3 yards (52 I. Graham-Mobley, 23 J. Johnson)",,True,2,9,20,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,49,2302020-ARL-at-SA,560,560,2360,9:20,3,,,1.0,SA,ARL,0.0,2,3,3,3,Home,40,6,60,0,6,7,1.0,10.0,22024,,,StatusOfficial,,,,,21196,20810,2,3.0,Home,23.0,3.0,20.0,1:19, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,124,1679277100.0,75100,2023-03-19 21:51:40.000000,EventFootballPass,2-7-SA 43 (8:54) 17 R. Sinnett pass to 31 J. Hilliman to ARL 49 for 8 yards (53 D. Sankey),,True,2,8,54,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,50,2302020-ARL-at-SA,534,534,2334,8:54,3,,,1.0,SA,ARL,0.0,2,3,3,3,Home,43,6,57,0,6,7,2.0,7.0,22886,,,StatusOfficial,ResultPassComplete,,,,,,3,8.0,Home,23.0,4.0,28.0,1:57, ,22028,20697,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,126,1679277131.0,75131,2023-03-19 21:52:11.000000,EventFootballRush,"1-10-ARL 49 (8:22) 9 J. Patrick rush to ARL 49 for 0 yards (52 I. Graham-Mobley, 44 B. Rotimi)",,True,2,8,22,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,51,2302020-ARL-at-SA,502,502,2302,8:22,3,,,1.0,SA,ARL,0.0,2,3,3,3,Visitor,49,6,49,0,6,7,1.0,10.0,22024,,,StatusOfficial,,,,,21196,21348,2,0.0,Home,23.0,5.0,28.0,2:18, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,128,1679277163.0,75163,2023-03-19 21:52:43.000000,EventFootballPass,2-10-ARL 49 (7:55) 17 R. Sinnett pass incomplete to 6 F. Brown,,True,2,7,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,52,2302020-ARL-at-SA,475,475,2275,7:55,3,,,1.0,SA,ARL,0.0,2,3,3,3,Visitor,49,6,49,0,6,7,2.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,,,3,,Home,23.0,6.0,28.0,2:42, ,22028,20203,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,131,1679277212.0,75212,2023-03-19 21:53:32.000000,EventFootballSack,3-10-ARL 49 (7:16) 17 R. Sinnett sacked at SA 45 for -6 yards (72 T. Barnes),,True,2,7,16,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,53,2302020-ARL-at-SA,436,436,2236,7:16,3,,,1.0,SA,ARL,0.0,2,3,3,3,Visitor,49,6,49,0,6,7,3.0,10.0,,,,StatusOfficial,,,,,,,,-6.0,Home,23.0,7.0,22.0,3:28, ,22028,,20089,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,135,1679277248.0,75248,2023-03-19 21:54:08.000000,EventFootballPunt,4-16-SA 45 (6:40) 0 B. Wing punts 40 yards from SA 45 to ARL 15. 4 J. Powell to ARL 21 for 6 yards (24 R. Lewis),,True,2,6,40,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,54,2302020-ARL-at-SA,400,400,2200,6:40,3,,,1.0,SA,ARL,0.0,2,3,3,3,Home,45,6,55,0,6,7,4.0,16.0,22302,,,StatusOfficial,ResultKickReturned,,Visitor,21.0,,,,,Home,23.0,7.0,22.0,4:00,PUNT,,,,,,,,,,,21706,21251,40.0,6.0,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,138,1679277466.0,75466,2023-03-19 21:57:46.000000,EventFootballPass,1-10-ARL 21 (6:31) 10 K. Sloter pass to 80 S. Cannella to ARL 21 for 0 yards (8 K. Kelly),,True,2,6,31,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,55,2302020-ARL-at-SA,391,391,2191,6:31,1,,,0.0,ARL,SA,0.0,2,3,2,2,Visitor,21,7,79,0,6,7,1.0,10.0,22884,,,StatusOfficial,ResultPassComplete,,,,,,1,0.0,Visitor,21.0,1.0,,0:23, ,21884,22030,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,140,1679277499.0,75499,2023-03-19 21:58:19.000000,EventFootballRush,"2-10-ARL 21 (5:58) 2 D. Smith rush to ARL 26 for 5 yards (40 R. Jeffers, 15 J. Williams)",,True,2,5,58,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,56,2302020-ARL-at-SA,358,358,2158,5:58,1,,,0.0,ARL,SA,0.0,2,3,2,2,Visitor,21,7,79,0,6,7,2.0,10.0,20785,,,StatusOfficial,,,,,22305,21974,2,5.0,Visitor,21.0,2.0,5.0,0:50, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,142,1679277539.0,75539,2023-03-19 21:58:59.000000,EventFootballPass,3-5-ARL 26 (5:25) 10 K. Sloter pass to 16 R. Hall to ARL 36 for 10 yards (1 L. Barcoo),,True,2,5,25,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,57,2302020-ARL-at-SA,325,325,2125,5:25,1,,,0.0,ARL,SA,0.0,2,3,2,2,Visitor,26,7,74,0,6,7,3.0,5.0,20087,,,StatusOfficial,ResultPassComplete,,,,,,2,10.0,Visitor,21.0,3.0,15.0,1:28, ,21884,22529,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,144,1679277576.0,75576,2023-03-19 21:59:36.000000,EventFootballPass,1-10-ARL 36 (4:48) 10 K. Sloter pass to 13 C. Vander Esch to ARL 40 for 4 yards (24 R. Lewis),,True,2,4,48,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,58,2302020-ARL-at-SA,288,288,2088,4:48,1,,,0.0,ARL,SA,0.0,2,3,2,2,Visitor,36,7,64,0,6,7,1.0,10.0,21761,,,StatusOfficial,ResultPassComplete,,,,,,1,4.0,Visitor,21.0,4.0,19.0,2:01, ,21884,21601,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,146,1679277601.0,75601,2023-03-19 22:00:01.000000,EventFootballRush,2-6-ARL 40 (4:23) 2 D. Smith rush to ARL 40 for 0 yards (45 D. Scott),,True,2,4,23,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,59,2302020-ARL-at-SA,263,263,2063,4:23,1,,,0.0,ARL,SA,0.0,2,3,2,2,Visitor,40,7,60,0,6,7,2.0,6.0,22844,,,StatusOfficial,,,,,22305,,2,0.0,Visitor,21.0,5.0,19.0,2:24, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,148,1679277636.0,75636,2023-03-19 22:00:36.000000,EventFootballPass,3-6-ARL 40 (3:49) 10 K. Sloter pass incomplete to 80 S. Cannella,,True,2,3,49,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,60,2302020-ARL-at-SA,229,229,2029,3:49,1,,,0.0,ARL,SA,0.0,2,3,2,2,Visitor,40,7,60,0,6,7,3.0,6.0,,,,StatusOfficial,ResultPassIncomplete,,,,,,4,,Visitor,21.0,6.0,19.0,2:48, ,21884,22030,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,152,1679277674.0,75674,2023-03-19 22:01:14.000000,EventFootballPunt,4-6-ARL 40 (3:15) 0 M. King punts 48 yards from ARL 40 to SA 12. 13 D. Roberson to SA 26 for 14 yards (5 W. Hill),,True,2,3,15,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,61,2302020-ARL-at-SA,195,195,1995,3:15,1,,,0.0,ARL,SA,0.0,2,3,2,2,Visitor,40,7,60,0,6,7,4.0,6.0,20008,,,StatusOfficial,ResultKickReturned,,Home,26.0,,,,,Visitor,21.0,6.0,19.0,3:25,PUNT,,,,,,,,,,,20891,21311,48.0,14.0,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,154,1679277716.0,75716,2023-03-19 22:01:56.000000,EventFootballPass,1-10-SA 26 (3:04) 16 J. Coan pass incomplete to 84 D. Yelder Pass Defended by 36 C. Schooler,,True,2,3,4,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,62,2302020-ARL-at-SA,184,184,1984,3:04,3,,,1.0,SA,ARL,0.0,2,3,3,3,Home,26,8,74,0,6,7,1.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,,,2,,Home,26.0,1.0,,0:20, ,20301,22022,,,,,,,,21379,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,156,1679277754.0,75754,2023-03-19 22:02:34.000000,EventFootballRush,2-10-SA 26 (2:32) 11 K. Ballage rush to SA 24 for -2 yards (44 B. Rotimi),,True,2,2,32,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,63,2302020-ARL-at-SA,152,152,1952,2:32,3,,,1.0,SA,ARL,0.0,2,3,3,3,Home,26,8,74,0,6,7,2.0,10.0,21348,,,StatusOfficial,,,,,22034,,2,-2.0,Home,26.0,2.0,-2.0,0:51, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,158,1679278001.0,76001,2023-03-19 22:06:41.000000,EventFootballPass,3-12-SA 24 (1:56) 16 J. Coan pass to 6 F. Brown to SA 31 for 7 yards (27 B. Rusnak),,True,2,1,56,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,64,2302020-ARL-at-SA,116,116,1916,1:56,3,,,1.0,SA,ARL,0.0,2,3,3,3,Home,24,8,76,0,6,7,3.0,12.0,22893,,,StatusOfficial,ResultPassComplete,,,,,,2,7.0,Home,26.0,3.0,5.0,1:30, ,20301,20203,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_19_ARL@SA,ARL,1,SA,3,outdoors,162,1679278063.0,76063,2023-03-19 22:07:43.000000,EventFootballPunt,4-5-SA 31 (1:26) 0 B. Wing punts 47 yards from SA 31 to ARL 22. 4 J. Powell to ARL 25 for 3 yards (40 R. Jeffers),,True,2,1,26,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_19_ARL@SA,,QBStat,65,2302020-ARL-at-SA,86,86,1886,1:26,3,,,1.0,SA,ARL,0.0,2,3,3,3,Home,31,8,69,0,6,7,4.0,5.0,21116,,,StatusOfficial,ResultKickReturned,,Visitor,25.0,,,,,Home,26.0,3.0,5.0,1:49,PUNT,,,,,,,,,,,21706,21251,47.0,3.0,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
