season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleTackler2,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,down,ydstogo,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,FootballTimeoutTeamId,MapRoleQbHitter,FootballMainScoringPlay,FootballConvAttPts,MapRolePassDefender,MapRolePunter,FootballPuntYards,MapRolePuntreturner,FootballPuntRetYards,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballExtraYards_IndivOrTeam,FootballExtraYards_TeamId,FootballExtraYards_PlayerId,FootballExtraYards_Yards,FootballKickYards,MapRoleSacker1,MapRoleSacker2,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleInterceptor,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,67,1682811482.0,70682,2023-04-29 23:38:02.000000,EventFootballRush,3-14-HOU 26 (0:23) 26 B. Alleyne rush to HOU 28 for 2 yards (90 B. Hector),,True,1,0,23,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,31,2303002-SouthChamp,23,923,2723,0:23,2,,,1.0,HOU,ARL,0.0,2,3,3.0,3.0,Home,26,4,74.0,0,6,0,22010,,,,StatusOfficial,,,,,20033,3.0,14.0,2.0,Home,20.0,6.0,8.0,3:16, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,69,1682811546.0,70746,2023-04-29 23:39:06.000000,EventFootballTimeout,4-12-HOU 28 (0:01) Timeout by Houston Roughnecks at 0:01,,True,1,0,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,32,2303002-SouthChamp,1,901,2701,0:01,2,,,1.0,HOU,ARL,0.0,2,3,3.0,3.0,Home,28,4,72.0,0,6,0,,,,,StatusOfficial,,,,,,4.0,12.0,,Home,20.0,6.0,8.0,3:19, ,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,81,1682811754.0,70954,2023-04-29 23:42:34.000000,EventFootballPunt,"4-12-HOU 28 (0:00) 46 R. Porter punts 52 yards from HOU 28 to ARL 20. 16 R. Hall to ARL 30 for 25 yards PENALTY on (ARL) 3 J. Payton, 15 yards",,True,1,0,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,33,2303002-SouthChamp,0,900,2700,0:00,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Home,28,4,72.0,0,6,0,,,,,StatusOfficial,ResultKickReturned,,Visitor,30.0,,4.0,12.0,,Home,20.0,6.0,8.0,3:20,PUNT,,,,,,,,21248,52.0,22529,25.0,1,22354,15.0,ResultPenaltyOnkickoffpat,NA,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,80,1682811858.0,71058,2023-04-29 23:44:18.000000,EventFootballRush,"1-10-ARL 30 (14:59) 2 D. Smith rush to ARL 39 for 9 yards (33 T. Harris, 29 A. Hendy)",,True,2,14,59,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,34,2303002-SouthChamp,899,899,2699,14:59,1,,,0.0,ARL,HOU,0.0,2,2,2.0,2.0,Visitor,30,5,70.0,0,6,0,22857,20675,,,StatusOfficial,,,,,22305,1.0,10.0,9.0,Visitor,30.0,1.0,9.0,15:15, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,75,1682811898.0,71098,2023-04-29 23:44:58.000000,EventFootballRush,"2-1-ARL 39 (14:19) 35 B. Herrien rush to ARL 41 for 2 yards (99 T. Mason, 29 A. Hendy)",,True,2,14,19,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,35,2303002-SouthChamp,859,859,2659,14:19,1,,,0.0,ARL,HOU,0.0,2,2,2.0,2.0,Visitor,39,5,61.0,0,6,0,21004,20675,,,StatusOfficial,,,,,20679,2.0,1.0,2.0,Visitor,30.0,2.0,11.0,15:52, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,77,1682811987.0,71187,2023-04-29 23:46:27.000000,EventFootballPass,"1-10-ARL 41 (13:41) 12 L. Perez pass to 3 J. Payton for 59 yards, TOUCHDOWN",,True,2,13,41,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,36,2303002-SouthChamp,821,821,2621,13:41,1,,,0.0,ARL,HOU,0.0,2,2,2.0,2.0,Visitor,41,5,59.0,0,6,0,,,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,59.0,Visitor,30.0,3.0,70.0,16:21,TD,21207,22354,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,79,1682812036.0,71236,2023-04-29 23:47:16.000000,EventFootballPat2PtRush,FROM HOU 5 (13:39) 3 J. Payton 2-pt conversion rush attempt GOOD,,True,2,13,39,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,37,2303002-SouthChamp,819,819,2619,13:39,1,,,0.0,ARL,HOU,0.0,2,2,2.0,2.0,Home,5,5,5.0,0,12,0,,,,,StatusOfficial,,,,,22354,,,5.0,,,,,,,,,,,ScoreTypeConv,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,83,1682812131.0,71331,2023-04-29 23:48:51.000000,EventFootballKickoff,"FROM ARL 30 (13:37) 1 T. Russolino kicks from ARL 30. 22 M. Borghi to HOU 39 for 18 yards (22 J. Carter) PENALTY on (ARL) 27 B. Rusnak, 5 yards",,True,2,13,37,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,38,2303002-SouthChamp,817,817,2617,13:37,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,30,6,30.0,0,14,0,20270,,21359,20149,StatusOfficial,ResultKickReturned,18.0,Home,39.0,,,,,,,,,,,,,,,,,,,,,,1,22893,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,85,1682812184.0,71384,2023-04-29 23:49:44.000000,EventFootballRush,"1-10-HOU 39 (13:31) 22 M. Borghi rush to ARL 48 for 13 yards (5 W. Hill, 18 D. Payne)",,True,2,13,31,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,39,2303002-SouthChamp,811,811,2611,13:31,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Home,39,6,61.0,0,14,0,20693,22675,,,StatusOfficial,,,,,20149,1.0,10.0,13.0,Home,39.0,1.0,13.0,0:27, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,88,1682812221.0,71421,2023-04-29 23:50:21.000000,EventFootballPass,1-10-ARL 48 (12:54) 14 C. McDonald pass to 1 D. Burnett to ARL 39 for 9 yards (4 J. Powell),,True,2,12,54,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,40,2303002-SouthChamp,774,774,2574,12:54,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,48,6,48.0,0,14,0,21251,,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,9.0,Home,39.0,2.0,22.0,1:02, ,21982,20229,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,90,1682812249.0,71449,2023-04-29 23:50:49.000000,EventFootballPass,2-1-ARL 39 (12:26) 14 C. McDonald pass incomplete to 86 T. Salter,,True,2,12,26,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,41,2303002-SouthChamp,746,746,2546,12:26,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,39,6,39.0,0,14,0,,,,,StatusOfficial,ResultPassIncomplete,,,,,2.0,1.0,,Home,39.0,3.0,22.0,1:21, ,21982,21362,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,92,1682812282.0,71482,2023-04-29 23:51:22.000000,EventFootballRush,"3-1-ARL 39 (11:55) 35 J. Cox rush to ARL 33 for 6 yards (5 W. Hill, 29 S. Brown)",,True,2,11,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,42,2303002-SouthChamp,715,715,2515,11:55,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,39,6,39.0,0,14,0,20693,20212,,,StatusOfficial,,,,,21854,3.0,1.0,6.0,Home,39.0,4.0,28.0,1:54, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,94,1682812316.0,71516,2023-04-29 23:51:56.000000,EventFootballRush,1-10-ARL 33 (11:21) 14 C. McDonald rush to ARL 28 for 5 yards (90 B. Hector),,True,2,11,21,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,43,2303002-SouthChamp,681,681,2481,11:21,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,33,6,33.0,0,14,0,22010,,,,StatusOfficial,,,,,21982,1.0,10.0,5.0,Home,39.0,5.0,33.0,2:30, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,342,1682812340.0,71540,2023-04-29 23:52:20.000000,EventFootballRush,2-5-ARL 28 (10:57) 26 B. Alleyne rush to ARL 23 for 5 yards (4 J. Powell),,True,2,10,57,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,44,2303002-SouthChamp,657,657,2457,10:57,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,28,6,28.0,0,14,0,21251,,,,StatusOfficial,,,,,20033,2.0,5.0,5.0,Home,39.0,6.0,38.0,2:55, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,98,1682812375.0,71575,2023-04-29 23:52:55.000000,EventFootballPass,1-10-ARL 23 (10:22) 14 C. McDonald pass to 6 T. Harris to ARL 14 for 9 yards (29 S. Brown),,True,2,10,22,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,45,2303002-SouthChamp,622,622,2422,10:22,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,23,6,23.0,0,14,0,20212,,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,9.0,Home,39.0,7.0,47.0,3:39, ,21982,20642,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,100,1682812411.0,71611,2023-04-29 23:53:31.000000,EventFootballRush,"2-1-ARL 14 (9:46) 35 J. Cox rush to ARL 12 for 2 yards (44 B. Rotimi, 18 D. Payne)",,True,2,9,46,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,46,2303002-SouthChamp,586,586,2386,9:46,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,14,6,14.0,0,14,0,21348,22675,,,StatusOfficial,,,,,21854,2.0,1.0,2.0,Home,39.0,8.0,49.0,4:08, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,102,1682812455.0,71655,2023-04-29 23:54:15.000000,EventFootballPenalty,"1-10-ARL 12 (9:07) PENALTY on Houston Roughnecks, 5 yards",,True,2,9,7,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,47,2303002-SouthChamp,547,547,2347,9:07,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,12,6,12.0,0,14,0,,,,,StatusOfficial,,,,,,1.0,10.0,,Home,39.0,8.0,44.0,4:32, ,,,,,,,,,,,,2,TM,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,104,1682812491.0,71691,2023-04-29 23:54:51.000000,EventFootballPass,1-15-ARL 17 (8:43) 14 C. McDonald pass to 86 T. Salter to ARL 6 for 11 yards QB Hit by 53 D. Sankey (4 J. Powell),,True,2,8,43,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,48,2303002-SouthChamp,523,523,2323,8:43,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,17,6,17.0,0,14,0,21251,,,,StatusOfficial,ResultPassComplete,,,,,1.0,15.0,11.0,Home,39.0,9.0,55.0,5:12, ,21982,21362,,22886,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,106,1682812522.0,71722,2023-04-29 23:55:22.000000,EventFootballRush,2-4-ARL 6 (8:12) 14 C. McDonald rush to ARL 1 for 5 yards (4 J. Powell),,True,2,8,12,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,49,2303002-SouthChamp,492,492,2292,8:12,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,6,6,6.0,0,14,0,21251,,,,StatusOfficial,,,,,21982,2.0,4.0,5.0,Home,39.0,10.0,60.0,5:41, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,108,1682812559.0,71759,2023-04-29 23:55:59.000000,EventFootballRush,"1-1-ARL 1 (7:36) 35 J. Cox rush to ARL 1 for 0 yards (90 B. Hector, 5 W. Hill)",,True,2,7,36,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,50,2303002-SouthChamp,456,456,2256,7:36,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,1,6,1.0,0,14,0,22010,20693,,,StatusOfficial,,,,,21854,1.0,1.0,0.0,Home,39.0,11.0,60.0,6:31, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,110,1682812594.0,71794,2023-04-29 23:56:34.000000,EventFootballRush,"2-1-ARL 1 (7:01) 35 J. Cox rush for 1 yard, TOUCHDOWN",,True,2,7,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,51,2303002-SouthChamp,421,421,2221,7:01,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,1,6,1.0,0,14,0,,,,,StatusOfficial,,,,,21854,2.0,1.0,1.0,Home,39.0,12.0,61.0,6:38,TD,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,112,1682812614.0,71814,2023-04-29 23:56:54.000000,EventFootballPat2PtPass,FROM ARL 5 (7:01) 14 C. McDonald 2-pt conversion pass to 1 D. Burnett GOOD,,True,2,7,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,52,2303002-SouthChamp,421,421,2221,7:01,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,5,6,5.0,0,14,6,,,,,StatusOfficial,ResultPassComplete,,,,,,,5.0,,,,,,,21982,20229,,,ScoreTypeConv,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,114,1682812919.0,72119,2023-04-30 00:01:59.000000,EventFootballKickoff,FROM HOU 30 (7:01) 8 A. Jones kicks the kickoff short of 20 yd line,,True,2,7,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,53,2303002-SouthChamp,421,421,2221,7:01,1,,,0.0,ARL,HOU,0.0,2,2,2.0,2.0,Home,30,7,30.0,0,14,8,,,22903,,StatusOfficial,ResultKickShortof20,,Home,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,116,1682812962.0,72162,2023-04-30 00:02:42.000000,EventFootballPass,"1-10-HOU 45 (6:58) 12 L. Perez pass to 2 D. Smith to HOU 47 for -2 yards (17 D. Johnson, 52 E. Ellerbee)",,True,2,6,58,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,54,2303002-SouthChamp,418,418,2218,6:58,1,,,0.0,ARL,HOU,0.0,2,2,2.0,2.0,Home,45,7,45.0,0,14,8,20801,21857,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,-2.0,Home,45.0,1.0,-2.0,0:18, ,21207,22305,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,118,1682812998.0,72198,2023-04-30 00:03:18.000000,EventFootballRush,2-12-HOU 47 (6:22) 35 B. Herrien rush to HOU 29 for 18 yards (25 J. Brannon),,True,2,6,22,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,55,2303002-SouthChamp,382,382,2182,6:22,1,,,0.0,ARL,HOU,0.0,2,2,2.0,2.0,Home,47,7,47.0,0,14,8,21848,,,,StatusOfficial,,,,,20679,2.0,12.0,18.0,Home,45.0,2.0,16.0,0:59, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,120,1682813041.0,72241,2023-04-30 00:04:01.000000,EventFootballPass,1-10-HOU 29 (5:40) 12 L. Perez pass to 11 L. Winningham to HOU 14 for 15 yards (3 A. Harris),,True,2,5,40,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,56,2303002-SouthChamp,340,340,2140,5:40,1,,,0.0,ARL,HOU,0.0,2,2,2.0,2.0,Home,29,7,29.0,0,14,8,20633,,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,15.0,Home,45.0,3.0,31.0,1:33, ,21207,21707,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,122,1682813084.0,72284,2023-04-30 00:04:44.000000,EventFootballPass,"1-10-HOU 14 (4:58) 12 L. Perez pass to 19 B. Arconado for 14 yards, TOUCHDOWN",,True,2,4,58,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,57,2303002-SouthChamp,298,298,2098,4:58,1,,,0.0,ARL,HOU,0.0,2,2,2.0,2.0,Home,14,7,14.0,0,14,8,,,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,14.0,Home,45.0,4.0,45.0,2:04,TD,21207,20050,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,124,1682813124.0,72324,2023-04-30 00:05:24.000000,EventFootballPat2PtRush,FROM HOU 5 (4:57) 85 T. Vaughns 2-pt conversion rush attempt NO GOOD,,True,2,4,57,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,58,2303002-SouthChamp,297,297,2097,4:57,1,,,0.0,ARL,HOU,0.0,2,2,2.0,2.0,Home,5,7,5.0,0,20,8,,,,,StatusOfficial,,,,,22363,,,-10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,126,1682813365.0,72565,2023-04-30 00:09:25.000000,EventFootballKickoff,"FROM ARL 30 (4:56) 1 T. Russolino kicks from ARL 30. 22 M. Borghi to HOU 32 for 28 yards (22 J. Carter, 81 N. Becker)",,True,2,4,56,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,59,2303002-SouthChamp,296,296,2096,4:56,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Visitor,30,8,30.0,0,20,8,20270,22326,21359,20149,StatusOfficial,ResultKickReturned,28.0,Home,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,128,1682813412.0,72612,2023-04-30 00:10:12.000000,EventFootballRush,1-10-HOU 32 (4:48) 22 M. Borghi rush to HOU 46 for 14 yards (18 D. Payne),,True,2,4,48,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,60,2303002-SouthChamp,288,288,2088,4:48,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Home,32,8,68.0,0,20,8,22675,,,,StatusOfficial,,,,,20149,1.0,10.0,14.0,Home,32.0,1.0,14.0,0:22, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,344,1682813447.0,72647,2023-04-30 00:10:47.000000,EventFootballPass,"1-10-HOU 46 (4:13) 14 C. McDonald pass to 26 B. Alleyne to HOU 48 for 2 yards (6 D. Lambert, 36 C. Schooler)",,True,2,4,13,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,61,2303002-SouthChamp,253,253,2053,4:13,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Home,46,8,54.0,0,20,8,20919,21379,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,2.0,Home,32.0,2.0,16.0,0:59, ,21982,20033,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,132,1682813484.0,72684,2023-04-30 00:11:24.000000,EventFootballRush,"2-8-HOU 48 (3:36) 26 B. Alleyne rush to HOU 49 for 1 yard (29 S. Brown, 50 W. Taylor)",,True,2,3,36,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,62,2303002-SouthChamp,216,216,2016,3:36,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Home,48,8,52.0,0,20,8,20212,22375,,,StatusOfficial,,,,,20033,2.0,8.0,1.0,Home,32.0,3.0,17.0,1:43, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_29_ARL@HOU,ARL,1,HOU,2,outdoors,134,1682813523.0,72723,2023-04-30 00:12:03.000000,EventFootballPass,3-7-HOU 49 (3:00) 14 C. McDonald pass incomplete to 1 D. Burnett,,True,2,3,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_29_ARL@HOU,,QBStat,63,2303002-SouthChamp,180,180,1980,3:00,2,,,1.0,HOU,ARL,0.0,2,2,2.0,2.0,Home,49,8,51.0,0,20,8,,,,,StatusOfficial,ResultPassIncomplete,,,,,3.0,7.0,,Home,32.0,4.0,17.0,2:09, ,21982,20229,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
