season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,down,ydstogo,MapRoleTackler1,MapRoleTackler2,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,MapRoleQbHitter,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_TOP,Result,FootballYards,Drive_Yards,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRoleRusher,FootballTimeoutTeamId,FootballMainScoringPlay,FootballConvAttPts,MapRoleSacker1,MapRoleSacker2,MapRolePassDefender,MapRolePunter,MapRolePuntreturner,FootballPuntYards,MapRoleInterceptor,FootballPuntRetYards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,110,1681068608.0,52208,2023-04-09 15:30:08.000000,EventFootballFg,4-8-HOU 8 (2:00) 23 P. Romo 26 yard field goal is GOOD,,True,1,2,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,32,2302031-HOU-at-SA,120,1020,2820,2:00,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Visitor,8,2,8.0,0,6,0,4.0,8.0,,,21775,,StatusOfficial,ResultKickMade,,,,,,,Home,29.0,13.0,6:52,FG,26.0,63.0,,,,,,,,ScoreTypeFg,,,,,,,,,,,,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,111,1681068808.0,52408,2023-04-09 15:33:28.000000,EventFootballKickoff,"FROM SA 30 (1:56) 23 P. Romo kicks from SA 30. 20 D. Lee to HOU 25 for 21 yards (28 J. Koerner) PENALTY on Houston Roughnecks, 5 yards",,True,1,1,56,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,33,2302031-HOU-at-SA,116,1016,2816,1:56,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Home,30,3,30.0,0,6,3,,,20901,,21775,20940,StatusOfficial,ResultKickReturned,21.0,Visitor,25.0,,,,,,,,,,,2,TM,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,112,1681068938.0,52538,2023-04-09 15:35:38.000000,EventFootballPass,"1-10-HOU 25 (1:48) 12 B. Silvers pass to 83 M. Bandy to HOU 29 for 4 yards (22 R. Texada, 5 T. Adewusi)",,True,1,1,48,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,34,2302031-HOU-at-SA,108,1008,2808,1:48,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Visitor,25,3,75.0,0,6,3,1.0,10.0,22376,20008,,,StatusOfficial,ResultPassComplete,,,,21984,22900,,Visitor,25.0,1.0,0:21, ,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,113,1681068973.0,52573,2023-04-09 15:36:13.000000,EventFootballPass,2-6-HOU 29 (1:14) 12 B. Silvers pass incomplete to 1 D. Burnett Pass Defended by 5 T. Adewusi,,True,1,1,14,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,35,2302031-HOU-at-SA,74,974,2774,1:14,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Visitor,29,3,71.0,0,6,3,2.0,6.0,,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20229,,Visitor,25.0,2.0,0:45, ,,4.0,,,,,,,,,,,,20008,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,114,1681069009.0,52609,2023-04-09 15:36:49.000000,EventFootballPass,3-6-HOU 29 (0:44) 12 B. Silvers pass to 10 J. Smith to HOU 49 for 20 yards (2 T. Bonds),,True,1,0,44,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,36,2302031-HOU-at-SA,44,944,2744,0:44,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Visitor,29,3,71.0,0,6,3,3.0,6.0,20142,,,,StatusOfficial,ResultPassComplete,,,,21984,21441,,Visitor,25.0,3.0,1:29, ,20.0,24.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,115,1681069044.0,52644,2023-04-09 15:37:24.000000,EventFootballPass,1-10-HOU 49 (0:16) 12 B. Silvers pass incomplete to 26 B. Alleyne,,True,1,0,16,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,37,2302031-HOU-at-SA,16,916,2716,0:16,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Visitor,49,3,51.0,0,6,3,1.0,10.0,,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20033,,Visitor,25.0,4.0,1:40, ,,24.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,117,1681069305.0,52905,2023-04-09 15:41:45.000000,EventFootballRush,"2-10-HOU 49 (14:56) 26 B. Alleyne rush to SA 47 for 4 yards (8 K. Kelly, 44 M. Scott)",,True,2,14,56,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,38,2302031-HOU-at-SA,896,896,2696,14:56,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Visitor,49,3,51.0,0,6,3,2.0,10.0,22884,22726,,,StatusOfficial,,,,,,,,Visitor,25.0,5.0,2:17, ,4.0,28.0,,,,,,20033,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,119,1681069343.0,52943,2023-04-09 15:42:23.000000,EventFootballSack,"3-6-SA 47 (14:18) 12 B. Silvers sacked at SA 47 for 0 yards (55 D. Downey, 95 K. Tongamoa)",,True,2,14,18,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,39,2302031-HOU-at-SA,858,858,2658,14:18,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Home,47,3,47.0,0,6,3,3.0,6.0,,,,,StatusOfficial,,,,,21984,,,Visitor,25.0,6.0,2:51, ,0.0,28.0,,,,,,,,,,20410,22778,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,121,1681069368.0,52968,2023-04-09 15:42:48.000000,EventFootballPunt,"4-6-SA 47 (13:52) 46 R. Porter punts 37 yards from SA 47 to 2 T. Bonds, Fair Catch at SA 10",,True,2,13,52,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,40,2302031-HOU-at-SA,832,832,2632,13:52,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Home,47,3,47.0,0,6,3,4.0,6.0,,,,,StatusOfficial,ResultKickFaircatch,,Home,10.0,,,,Visitor,25.0,6.0,3:08,PUNT,,28.0,,,,,,,,,,,,,21248,20142,37.0,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,123,1681069422.0,53022,2023-04-09 15:43:42.000000,EventFootballPass,1-10-SA 10 (13:38) 16 J. Coan pass to 84 D. Yelder to SA 16 for 6 yards (99 T. Mason),,True,2,13,38,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,41,2302031-HOU-at-SA,818,818,2618,13:38,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Home,10,4,90.0,0,6,3,1.0,10.0,21004,,,,StatusOfficial,ResultPassComplete,,,,20301,22022,,Home,10.0,1.0,0:25, ,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,125,1681069457.0,53057,2023-04-09 15:44:17.000000,EventFootballSack,2-4-SA 16 (13:02) 16 J. Coan sacked at SA 9 for -7 yards (98 C. Brewer),,True,2,13,2,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,42,2302031-HOU-at-SA,782,782,2582,13:02,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Home,16,4,84.0,0,6,3,2.0,4.0,,,,,StatusOfficial,,,,,20301,,,Home,10.0,2.0,0:51, ,-7.0,-1.0,,,,,,,,,,21989,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,127,1681069498.0,53098,2023-04-09 15:44:58.000000,EventFootballPenalty,"3-11-SA 9 (12:26) PENALTY on (HOU) 33 T. Harris, 5 yards",,True,2,12,26,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,43,2302031-HOU-at-SA,746,746,2546,12:26,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Home,9,4,91.0,0,6,3,3.0,11.0,,,,,StatusOfficial,,,,,,,,Home,10.0,2.0,1:16, ,,4.0,2,22857,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,130,1681069548.0,53148,2023-04-09 15:45:48.000000,EventFootballPass,3-6-SA 14 (12:00) 16 J. Coan pass to 18 T. Vasher to SA 21 for 7 yards (16 R. Texada),,True,2,12,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,44,2302031-HOU-at-SA,720,720,2520,12:00,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Home,14,4,86.0,0,6,3,3.0,6.0,21536,,,,StatusOfficial,ResultPassComplete,,,,20301,21898,,Home,10.0,3.0,1:52, ,7.0,11.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,132,1681069593.0,53193,2023-04-09 15:46:33.000000,EventFootballRush,"1-10-SA 21 (11:48) 9 J. Patrick rush to SA 34 for 13 yards (16 R. Texada, 17 D. Johnson)",,True,2,11,48,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,45,2302031-HOU-at-SA,708,708,2508,11:48,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Home,21,4,79.0,0,6,3,1.0,10.0,21536,20801,,,StatusOfficial,,,,,,,,Home,10.0,4.0,2:04, ,13.0,24.0,,,,,,21196,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,134,1681069625.0,53225,2023-04-09 15:47:05.000000,EventFootballRush,"1-10-SA 34 (11:16) 9 J. Patrick rush to SA 36 for 2 yards (11 T. Beckett, 47 C. Rivers)",,True,2,11,16,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,46,2302031-HOU-at-SA,676,676,2476,11:16,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Home,34,4,66.0,0,6,3,1.0,10.0,20107,21820,,,StatusOfficial,,,,,,,,Home,10.0,5.0,2:35, ,2.0,26.0,,,,,,21196,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,136,1681069676.0,53276,2023-04-09 15:47:56.000000,EventFootballPenalty,"2-8-SA 36 (10:40) PENALTY on (HOU) 98 C. Brewer, 5 yards",,True,2,10,40,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,47,2302031-HOU-at-SA,640,640,2440,10:40,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Home,36,4,64.0,0,6,3,2.0,8.0,,,,,StatusOfficial,,,,,,,,Home,10.0,5.0,3:02, ,,31.0,2,21989,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,138,1681069725.0,53325,2023-04-09 15:48:45.000000,EventFootballRush,2-3-SA 41 (10:15) 16 J. Coan rush to SA 45 for 4 yards (96 J. Heflin),,True,2,10,15,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,48,2302031-HOU-at-SA,615,615,2415,10:15,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Home,41,4,59.0,0,6,3,2.0,3.0,22875,,,,StatusOfficial,,,,,,,,Home,10.0,6.0,3:36, ,4.0,35.0,,,,,,20301,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,140,1681069760.0,53360,2023-04-09 15:49:20.000000,EventFootballPass,1-10-SA 45 (9:40) 16 J. Coan pass incomplete to 6 F. Brown Pass Defended by 3 A. Harris,,True,2,9,40,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,49,2302031-HOU-at-SA,580,580,2380,9:40,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Home,45,4,55.0,0,6,3,1.0,10.0,,,,,StatusOfficial,ResultPassIncomplete,,,,20301,20203,,Home,10.0,7.0,4:06, ,,35.0,,,,,,,,,,,,20633,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,142,1681069800.0,53400,2023-04-09 15:50:00.000000,EventFootballPass,"2-10-SA 45 (9:05) 16 J. Coan pass to 6 F. Brown to HOU 37 for 18 yards (29 A. Hendy, 3 A. Harris)",,True,2,9,5,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,50,2302031-HOU-at-SA,545,545,2345,9:05,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Home,45,4,55.0,0,6,3,2.0,10.0,20675,20633,,,StatusOfficial,ResultPassComplete,,,,20301,20203,,Home,10.0,8.0,4:53, ,18.0,53.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,144,1681069835.0,53435,2023-04-09 15:50:35.000000,EventFootballRush,"1-10-HOU 37 (8:30) 9 J. Patrick rush to HOU 24 for 13 yards (11 T. Beckett, 16 R. Texada)",,True,2,8,30,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,51,2302031-HOU-at-SA,510,510,2310,8:30,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Visitor,37,4,37.0,0,6,3,1.0,10.0,20107,21536,,,StatusOfficial,,,,,,,,Home,10.0,9.0,5:27, ,13.0,66.0,,,,,,21196,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,146,1681069873.0,53473,2023-04-09 15:51:13.000000,EventFootballSack,1-10-HOU 24 (7:52) 16 J. Coan sacked at HOU 27 for -3 yards (96 J. Heflin),,True,2,7,52,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,52,2302031-HOU-at-SA,472,472,2272,7:52,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Visitor,24,4,24.0,0,6,3,1.0,10.0,,,,,StatusOfficial,,,,,20301,,,Home,10.0,10.0,6:01, ,-3.0,63.0,,,,,,,,,,22875,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,148,1681070126.0,53726,2023-04-09 15:55:26.000000,EventFootballPass,2-13-HOU 27 (7:33) 16 J. Coan pass incomplete to 84 D. Yelder Pass Defended by 36 C. Brice,,True,2,7,33,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,53,2302031-HOU-at-SA,453,453,2253,7:33,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Visitor,27,4,27.0,0,6,3,2.0,13.0,,,,,StatusOfficial,ResultPassIncomplete,,,,20301,22022,,Home,10.0,11.0,6:16, ,,63.0,,,,,,,,,,,,21918,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,150,1681070165.0,53765,2023-04-09 15:56:05.000000,EventFootballPass,3-13-HOU 27 (6:56) 16 J. Coan pass to 88 A. Mack to HOU 24 for 3 yards (29 A. Hendy),,True,2,6,56,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,54,2302031-HOU-at-SA,416,416,2216,6:56,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Visitor,27,4,27.0,0,6,3,3.0,13.0,20675,,,,StatusOfficial,ResultPassComplete,,,,20301,21765,,Home,10.0,12.0,6:53, ,3.0,66.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,152,1681070200.0,53800,2023-04-09 15:56:40.000000,EventFootballFg,4-10-HOU 24 (6:29) 23 P. Romo 42 yard field goal is GOOD,,True,2,6,29,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,55,2302031-HOU-at-SA,389,389,2189,6:29,3,,,1.0,SA,HOU,0.0,3,1,1.0,1.0,Visitor,24,4,24.0,0,6,3,4.0,10.0,,,21775,,StatusOfficial,ResultKickMade,,,,,,,Home,10.0,13.0,7:23,FG,42.0,66.0,,,,,,,,ScoreTypeFg,,,,,,,,,,,,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,154,1681070402.0,54002,2023-04-09 16:00:02.000000,EventFootballKickoff,"FROM SA 30 (6:29) 23 P. Romo kicks from SA 30. 20 D. Lee to HOU 25 for 18 yards (44 M. Scott, 31 J. Hilliman)",,True,2,6,29,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,56,2302031-HOU-at-SA,389,389,2189,6:29,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Home,30,5,30.0,0,6,6,,,22726,20697,21775,20940,StatusOfficial,ResultKickReturned,18.0,Visitor,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,156,1681070458.0,54058,2023-04-09 16:00:58.000000,EventFootballPass,"1-10-HOU 25 (6:21) 12 B. Silvers pass to 22 M. Borghi to HOU 33 for 8 yards (5 T. Adewusi, 15 J. Williams)",,True,2,6,21,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,57,2302031-HOU-at-SA,381,381,2181,6:21,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Visitor,25,5,75.0,0,6,6,1.0,10.0,20008,21974,,,StatusOfficial,ResultPassComplete,,,,21984,20149,,Visitor,25.0,1.0,0:21, ,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,159,1681070496.0,54096,2023-04-09 16:01:36.000000,EventFootballPass,2-2-HOU 33 (5:44) 12 B. Silvers pass to 2 C. Byrd to HOU 33 for 0 yards (28 J. Koerner),,True,2,5,44,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,58,2302031-HOU-at-SA,344,344,2144,5:44,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Visitor,33,5,67.0,0,6,6,2.0,2.0,20901,,,,StatusOfficial,ResultPassComplete,,,,21984,20241,,Visitor,25.0,2.0,1:28, ,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,161,1681070544.0,54144,2023-04-09 16:02:24.000000,EventFootballRush,3-2-HOU 33 (4:55) 22 M. Borghi rush to HOU 40 for 7 yards (28 J. Koerner),,True,2,4,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,59,2302031-HOU-at-SA,295,295,2095,4:55,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Visitor,33,5,67.0,0,6,6,3.0,2.0,20901,,,,StatusOfficial,,,,,,,,Visitor,25.0,3.0,1:54, ,7.0,15.0,,,,,,20149,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,163,1681070575.0,54175,2023-04-09 16:02:55.000000,EventFootballPass,1-10-HOU 40 (4:25) 12 B. Silvers pass incomplete to 1 D. Burnett,,True,2,4,25,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,60,2302031-HOU-at-SA,265,265,2065,4:25,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Visitor,40,5,60.0,0,6,6,1.0,10.0,,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20229,,Visitor,25.0,4.0,2:04, ,,15.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,166,1681070620.0,54220,2023-04-09 16:03:40.000000,EventFootballPenalty,"2-10-HOU 40 (3:52) PENALTY on (SA) 28 J. Koerner, 21 yards",,True,2,3,52,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,61,2302031-HOU-at-SA,232,232,2032,3:52,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Visitor,40,5,60.0,0,6,6,2.0,10.0,,,,,StatusOfficial,,,,,,,,Visitor,25.0,4.0,2:44, ,,36.0,3,20901,21.0,ResultPenaltyAuto1Stdown,NA,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,174,1681070677.0,54277,2023-04-09 16:04:37.000000,EventFootballPass,1-10-SA 39 (3:34) 12 B. Silvers pass incomplete to 20 D. Lee,,True,2,3,34,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,62,2302031-HOU-at-SA,214,214,2014,3:34,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Home,39,5,39.0,0,6,6,1.0,10.0,,,,,StatusOfficial,ResultPassIncomplete,,,,21984,20940,,Visitor,25.0,5.0,2:57, ,,36.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,171,1681070713.0,54313,2023-04-09 16:05:13.000000,EventFootballPass,2-10-SA 39 (3:04) 12 B. Silvers pass incomplete to 10 J. Smith QB Hit by 55 D. Downey Pass Defended by 24 R. Lewis,,True,2,3,4,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,63,2302031-HOU-at-SA,184,184,1984,3:04,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Home,39,5,39.0,0,6,6,2.0,10.0,,,,,StatusOfficial,ResultPassIncomplete,,,,21984,21441,20410,Visitor,25.0,6.0,3:46, ,,36.0,,,,,,,,,,,,21761,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,173,1681070754.0,54354,2023-04-09 16:05:54.000000,EventFootballPass,3-10-SA 39 (2:30) 12 B. Silvers pass to 83 M. Bandy to SA 28 for 11 yards (22 R. Texada),,True,2,2,30,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,64,2302031-HOU-at-SA,150,150,1950,2:30,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Home,39,5,39.0,0,6,6,3.0,10.0,22376,,,,StatusOfficial,ResultPassComplete,,,,21984,22900,,Visitor,25.0,7.0,4:13, ,11.0,47.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_HOU@SA,HOU,2,SA,3,outdoors,176,1681070974.0,54574,2023-04-09 16:09:34.000000,EventFootballPass,1-10-SA 28 (1:55) 12 B. Silvers pass to 1 D. Burnett to SA 23 for 5 yards QB Hit by 33 D. Beesley (28 J. Koerner),,True,2,1,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_HOU@SA,,QBStat,65,2302031-HOU-at-SA,115,115,1915,1:55,2,,,0.0,HOU,SA,0.0,3,1,3.0,3.0,Home,28,5,28.0,0,6,6,1.0,10.0,20901,,,,StatusOfficial,ResultPassComplete,,,,21984,20229,21740,Visitor,25.0,8.0,4:59, ,5.0,52.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
