season,game_id,away_team_abv,away_team_id,home_team_abv,home_team_id,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,VisTimeouts,HomeTimeouts,BallOn_Side,BallOn_YardNum,DriveNum,pos_team_ID,PossTeamAbv,LastPlaySummary,LastPlayStatus,home_team_has_pos,yardline_100,VisScore,HomeScore,MapRolePasser,MapRoleReceiver,Down,Distance,FootballStatus,FootballPlayResult,FootballZone,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRoleRusher,MapRoleTackler1,MapRoleTackler2,FootballYards,MapRoleSacker1,MapRolePunter,FootballPuntYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,FootballMainScoringPlay,FootballConvAttPts,MapRoleKicker,MapRoleKickreturner,FootballKickRetYards,MapRolePassDefender,MapRolePuntreturner,FootballTimeoutTeamId,FootballExtraYards_IndivOrTeam,FootballExtraYards_TeamId,FootballExtraYards_PlayerId,FootballExtraYards_Yards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,FootballPuntRetYards,MapRoleSacker2,MapRoleQbHitter,punt_attempt,pass_touchdown,rush_touchdown,touchdown
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,75,1677206204.0,77804,2023-02-24 02:36:44.000000,EventFootballKickoff,11 D. Eberle kicks from SEA 30. 11 D. Shepherd to STL 28 for 24 yards (1 B. Thompson),,True,2,14,50,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,35,2302005-STL-at-SEA,890,890,2690,14:50,3,3,Home,30,6,5,,,,0.0,30,0,12,,,,,StatusOfficial,ResultKickReturned,,,,,,,,,,,,,,22377,,,,,,Visitor,28.0,,,21822,22874,24.0,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,77,1677206246.0,77846,2023-02-24 02:37:26.000000,EventFootballPass,1-10-STL 28 (14:39) 10 A. McCarron pass incomplete to 88 H. Butler,,True,2,14,39,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,36,2302005-STL-at-SEA,879,879,2679,14:39,3,3,Visitor,28,6,5,,,,0.0,72,0,12,22026,22333,1.0,10.0,StatusOfficial,ResultPassIncomplete,6,Visitor,28.0,1.0,,0:20, ,,,,,,,,,,,,,,,,,,,,20468,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,79,1677206276.0,77876,2023-02-24 02:37:56.000000,EventFootballPass,"2-10-STL 28 (14:14) 10 A. McCarron pass to 11 D. Shepherd to STL 37 for 9 yards (26 J. Evans, 17 R. Farris)",,True,2,14,14,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,37,2302005-STL-at-SEA,854,854,2654,14:14,3,3,Visitor,28,6,5,,,,0.0,72,0,12,22026,21822,2.0,10.0,StatusOfficial,ResultPassComplete,3,Visitor,28.0,2.0,9.0,0:59, ,,,,,,,20460,20468,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,81,1677206316.0,77916,2023-02-24 02:38:36.000000,EventFootballPass,"3-1-STL 37 (13:34) 10 A. McCarron pass to 13 A. Proehl to STL 42 for 5 yards (43 E. Smith, 26 J. Evans)",,True,2,13,34,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,38,2302005-STL-at-SEA,814,814,2614,13:34,3,3,Visitor,37,6,5,,,,0.0,63,0,12,22026,21263,3.0,1.0,StatusOfficial,ResultPassComplete,2,Visitor,28.0,3.0,14.0,1:34, ,,,,,,,21437,20460,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,83,1677206355.0,77955,2023-02-24 02:39:15.000000,EventFootballPass,"1-10-STL 42 (12:55) 10 A. McCarron pass to 21 M. Durant to STL 49 for 7 yards (43 E. Smith, 26 J. Evans)",,True,2,12,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,39,2302005-STL-at-SEA,775,775,2575,12:55,3,3,Visitor,42,6,5,,,,0.0,58,0,12,22026,21856,1.0,10.0,StatusOfficial,ResultPassComplete,2,Visitor,28.0,4.0,21.0,2:09, ,,,,,,,21437,20460,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,90,1677206393.0,77993,2023-02-24 02:39:53.000000,EventFootballRush,2-3-STL 49 (12:17) 12 G. Jennings rush to SEA 45 for 6 yards (2 A. Brooks),,True,2,12,17,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,40,2302005-STL-at-SEA,737,737,2537,12:17,3,3,Visitor,49,6,5,,,,0.0,51,0,12,,,2.0,3.0,StatusOfficial,,3,Visitor,28.0,7.0,27.0,4:02, ,,,,,,22038,21919,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,87,1677206427.0,78027,2023-02-24 02:40:27.000000,EventFootballRush,1-10-SEA 45 (11:47) 21 M. Durant rush to SEA 45 for 0 yards (43 E. Smith),,True,2,11,47,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,41,2302005-STL-at-SEA,707,707,2507,11:47,3,3,Home,45,6,5,,,,0.0,45,0,12,,,1.0,10.0,StatusOfficial,,1,Visitor,28.0,6.0,27.0,3:11, ,,,,,,21856,21437,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,89,1677206469.0,78069,2023-02-24 02:41:09.000000,EventFootballPass,2-10-SEA 45 (11:07) 10 A. McCarron pass incomplete to 3 M. Ateman,,True,2,11,7,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,42,2302005-STL-at-SEA,667,667,2467,11:07,3,3,Home,45,6,5,,,,0.0,45,0,12,22026,20058,2.0,10.0,StatusOfficial,ResultPassIncomplete,1,Visitor,28.0,7.0,27.0,3:46, ,,,,,,,,,,,,,,,,,,,,21437,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,92,1677206504.0,78104,2023-02-24 02:41:44.000000,EventFootballRush,3-10-SEA 45 (10:35) 10 A. McCarron rush to SEA 31 for 14 yards (32 Q. Cole),,True,2,10,35,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,43,2302005-STL-at-SEA,635,635,2435,10:35,3,3,Home,45,6,5,,,,0.0,45,0,12,,,3.0,10.0,StatusOfficial,,2,Visitor,28.0,8.0,41.0,4:28, ,,,,,,22026,20311,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,94,1677206543.0,78143,2023-02-24 02:42:23.000000,EventFootballRush,1-10-SEA 31 (9:56) 21 M. Durant rush to SEA 31 for 0 yards (48 S. Miller),,True,2,9,56,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,44,2302005-STL-at-SEA,596,596,2396,9:56,3,3,Home,31,6,5,,,,0.0,31,0,12,,,1.0,10.0,StatusOfficial,,2,Visitor,28.0,9.0,41.0,5:16, ,,,,,,21856,22630,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,100,1677206619.0,78219,2023-02-24 02:43:39.000000,EventFootballPass,"2-10-SEA 31 (9:08) 10 A. McCarron pass to 22 S. Mitchell to SEA 28 for 3 yards (48 S. Miller) PENALTY on 92 P. Hall, 15 yards",,True,2,9,8,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,45,2302005-STL-at-SEA,548,548,2348,9:08,3,3,Home,31,6,5,,,,0.0,31,0,12,22026,21081,2.0,10.0,StatusOfficial,ResultPassComplete,3,Visitor,28.0,10.0,59.0,7:24, ,6,21939,15.0,ResultPenaltyAuto1Stdown,NA,,22630,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,226,1677206813.0,78413,2023-02-24 02:46:53.000000,EventFootballRush,"1-10-SEA 13 (9:04) 21 M. Durant rush to SEA 6 for 7 yards (8 T. Walker, 2 A. Brooks)",,True,2,9,4,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,46,2302005-STL-at-SEA,544,544,2344,9:04,3,3,Home,13,6,5,,,,0.0,13,0,12,,,1.0,10.0,StatusOfficial,,2,Visitor,28.0,14.0,72.0,7:24,TD,,,,,,21856,21620,21919,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,1.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,227,1677206849.0,78449,2023-02-24 02:47:29.000000,EventFootballRush,"2-3-SEA 6 (8:29) 21 M. Durant rush to SEA 2 for 4 yards (92 P. Hall, 44 E. Ponder)",,True,2,8,29,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,47,2302005-STL-at-SEA,509,509,2309,8:29,3,3,Home,6,6,5,,,,0.0,6,0,12,,,2.0,3.0,StatusOfficial,,2,Visitor,28.0,14.0,72.0,7:24,TD,,,,,,21856,21939,22017,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,1.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,228,1677206931.0,78531,2023-02-24 02:48:51.000000,EventFootballRush,1-2-SEA 2 (8:06) 21 M. Durant rush to SEA 1 for 1 yard (58 A. Faoliu),,True,2,8,6,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,48,2302005-STL-at-SEA,486,486,2286,8:06,3,3,Home,2,6,5,,,,0.0,2,0,12,,,1.0,2.0,StatusOfficial,,2,Visitor,28.0,14.0,72.0,7:24,TD,,,,,,21856,20466,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,1.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,229,1677206940.0,78540,2023-02-24 02:49:00.000000,EventFootballRush,"2-1-SEA 1 (7:30) 10 A. McCarron rush for 1 yard, TOUCHDOWN",,True,2,7,30,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,49,2302005-STL-at-SEA,450,450,2250,7:30,3,3,Home,1,6,5,,,,0.0,1,0,12,,,2.0,1.0,StatusOfficial,,2,Visitor,28.0,14.0,72.0,7:24,TD,,,,,,22026,,,1.0,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,1.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,230,1677206946.0,78546,2023-02-24 02:49:06.000000,EventFootballPat2PtPass,10 A. McCarron 2-pt conversion pass to 3 M. Ateman GOOD,,True,2,7,26,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,50,2302005-STL-at-SEA,446,446,2246,7:26,3,3,Home,5,6,5,,,,0.0,5,6,12,22026,20058,,,StatusOfficial,ResultPassComplete,2,,,,,,,,,,,,,,,5.0,,,,,,ScoreTypeConv,2.0,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,112,1677207022.0,78622,2023-02-24 02:50:22.000000,EventFootballKickoff,2 D. Hageman kicks from STL 30. 13 J. Redd to SEA 28 for 19 yards (27 M. Rose),,True,2,7,26,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,51,2302005-STL-at-SEA,446,446,2246,7:26,3,3,Visitor,30,7,6,,,,1.0,30,8,12,,,,,StatusOfficial,ResultKickReturned,,,,,,,,,,,,,,21340,,,,,,Home,28.0,,,21919,21263,19.0,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,114,1677207071.0,78671,2023-02-24 02:51:11.000000,EventFootballPass,"1-10-SEA 28 (7:15) 6 B. DiNucci pass to 89 C. Taumoepeau to SEA 37 for 9 yards (39 C. Cooper, 24 L. Hill)",,True,2,7,15,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,52,2302005-STL-at-SEA,435,435,2235,7:15,3,3,Home,28,7,6,,,,1.0,72,8,12,21979,21967,1.0,10.0,StatusOfficial,ResultPassComplete,2,Home,28.0,1.0,9.0,0:36, ,,,,,,,22336,22870,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,116,1677207108.0,78708,2023-02-24 02:51:48.000000,EventFootballRush,2-1-SEA 37 (6:37) 28 B. Knox rush to SEA 48 for 11 yards (28 B. DeLuca),,True,2,6,37,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,53,2302005-STL-at-SEA,397,397,2197,6:37,3,3,Home,37,7,6,,,,1.0,63,8,12,,,2.0,1.0,StatusOfficial,,3,Home,28.0,2.0,20.0,1:02, ,,,,,,21871,20381,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,118,1677207145.0,78745,2023-02-24 02:52:25.000000,EventFootballPass,1-10-SEA 48 (6:01) 6 B. DiNucci pass to 19 T. Hammonds to STL 47 for 5 yards (8 M. Hampton),,True,2,6,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,54,2302005-STL-at-SEA,361,361,2161,6:01,3,3,Home,48,7,6,,,,1.0,52,8,12,21979,20620,1.0,10.0,StatusOfficial,ResultPassComplete,3,Home,28.0,3.0,25.0,1:47, ,,,,,,,21862,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,120,1677207178.0,78778,2023-02-24 02:52:58.000000,EventFootballRush,"2-5-STL 47 (5:28) 28 B. Knox rush to STL 47 for 0 yards (95 E. Lumor, 27 M. Rose)",,True,2,5,28,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,55,2302005-STL-at-SEA,328,328,2128,5:28,3,3,Visitor,47,7,6,,,,1.0,47,8,12,,,2.0,5.0,StatusOfficial,,3,Home,28.0,4.0,25.0,2:15, ,,,,,,21871,20971,21340,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,122,1677207226.0,78826,2023-02-24 02:53:46.000000,EventFootballPass,3-5-STL 47 (4:41) 6 B. DiNucci pass incomplete to 3 J. Pearson,,True,2,4,41,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,56,2302005-STL-at-SEA,281,281,2081,4:41,3,3,Visitor,47,7,6,,,,1.0,47,8,12,21979,21203,3.0,5.0,StatusOfficial,ResultPassIncomplete,4,Home,28.0,5.0,25.0,2:48, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,124,1677207269.0,78869,2023-02-24 02:54:29.000000,EventFootballPunt,"4-5-STL 47 (4:04) 10 C. Nizialek punts 31 yards from STL 47 to 11 D. Shepherd, Fair Catch at STL 16",,True,2,4,4,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,57,2302005-STL-at-SEA,244,244,2044,4:04,3,3,Visitor,47,7,6,,,,1.0,47,8,12,,,4.0,5.0,StatusOfficial,ResultKickFaircatch,,Home,28.0,5.0,25.0,3:22,PUNT,,,,,,,,,,,21997,31.0,Visitor,16.0,,,,,,,21822,,,,,,,,,,,,,,1,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,126,1677207495.0,79095,2023-02-24 02:58:15.000000,EventFootballRush,1-10-STL 16 (4:01) 21 M. Durant rush to STL 20 for 4 yards (43 E. Smith),,True,2,4,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,58,2302005-STL-at-SEA,241,241,2041,4:01,3,3,Visitor,16,8,5,,,,0.0,84,8,12,,,1.0,10.0,StatusOfficial,,2,Visitor,16.0,1.0,4.0,0:09, ,,,,,,21856,21437,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,128,1677207526.0,79126,2023-02-24 02:58:46.000000,EventFootballRush,"2-6-STL 20 (3:30) 21 M. Durant rush to STL 24 for 4 yards (51 T. Skipper, 8 T. Walker)",,True,2,3,30,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,59,2302005-STL-at-SEA,210,210,2010,3:30,3,3,Visitor,20,8,5,,,,0.0,80,8,12,,,2.0,6.0,StatusOfficial,,1,Visitor,16.0,2.0,8.0,0:46, ,,,,,,21856,21422,21620,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,133,1677207563.0,79163,2023-02-24 02:59:23.000000,EventFootballPass,"3-2-STL 24 (2:53) 10 A. McCarron pass to 22 S. Mitchell to STL 27 for 3 yards (32 Q. Cole) PENALTY on 1 B. Thompson, 15 yards",,True,2,2,53,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,60,2302005-STL-at-SEA,173,173,1973,2:53,3,3,Visitor,24,8,5,,,,0.0,76,8,12,22026,21081,3.0,2.0,StatusOfficial,ResultPassComplete,3,Visitor,16.0,4.0,34.0,2:03, ,6,22377,15.0,ResultPenaltyAuto1Stdown,NA,,20311,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,134,1677207629.0,79229,2023-02-24 03:00:29.000000,EventFootballRush,1-10-STL 42 (2:30) 21 M. Durant rush to STL 45 for 3 yards (51 T. Skipper),,True,2,2,30,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,61,2302005-STL-at-SEA,150,150,1950,2:30,3,3,Visitor,42,8,5,,,,0.0,58,8,12,,,1.0,10.0,StatusOfficial,,2,Visitor,16.0,4.0,29.0,2:04, ,,,,,,21856,21422,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,136,1677207865.0,79465,2023-02-24 03:04:25.000000,EventFootballPass,2-7-STL 45 (1:57) 10 A. McCarron pass to 3 M. Ateman to SEA 46 for 9 yards (21 L. Stephens),,True,2,1,57,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,62,2302005-STL-at-SEA,117,117,1917,1:57,3,3,Visitor,45,8,5,,,,0.0,55,8,12,22026,20058,2.0,7.0,StatusOfficial,ResultPassComplete,1,Visitor,16.0,5.0,38.0,2:09, ,,,,,,,21963,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,138,1677207918.0,79518,2023-02-24 03:05:18.000000,EventFootballPenalty,"1-10-SEA 46 (1:51) PENALTY on 48 S. Miller, 5 yards",,True,2,1,51,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,63,2302005-STL-at-SEA,111,111,1911,1:51,3,3,Home,46,8,5,,,,0.0,46,8,12,,,1.0,10.0,StatusOfficial,,,Visitor,16.0,5.0,43.0,2:13, ,6,22630,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,140,1677207960.0,79560,2023-02-24 03:06:00.000000,EventFootballPass,1-5-SEA 41 (1:49) 10 A. McCarron pass to 3 M. Ateman to SEA 34 for 7 yards (21 L. Stephens),,True,2,1,49,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,64,2302005-STL-at-SEA,109,109,1909,1:49,3,3,Home,41,8,5,,,,0.0,41,8,12,22026,20058,1.0,5.0,StatusOfficial,ResultPassComplete,1,Visitor,16.0,6.0,50.0,2:17, ,,,,,,,21963,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,142,1677207997.0,79597,2023-02-24 03:06:37.000000,EventFootballPass,1-10-SEA 34 (1:45) 10 A. McCarron pass to 21 M. Durant to SEA 24 for 10 yards (2 A. Brooks),,True,2,1,45,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,65,2302005-STL-at-SEA,105,105,1905,1:45,3,3,Home,34,8,5,,,,0.0,34,8,12,22026,21856,1.0,10.0,StatusOfficial,ResultPassComplete,1,Visitor,16.0,7.0,60.0,2:24, ,,,,,,,21919,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,144,1677208031.0,79631,2023-02-24 03:07:11.000000,EventFootballPass,1-10-SEA 24 (1:22) 10 A. McCarron pass incomplete to 22 S. Mitchell,,True,2,1,22,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,66,2302005-STL-at-SEA,82,82,1882,1:22,3,3,Home,24,8,5,,,,0.0,24,8,12,22026,21081,1.0,10.0,StatusOfficial,ResultPassIncomplete,6,Visitor,16.0,8.0,60.0,2:42, ,,,,,,,,,,,,,,,,,,,,22377,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,146,1677208073.0,79673,2023-02-24 03:07:53.000000,EventFootballTimeout,Timeout by St. Louis Battlehawks at 1:22,,True,2,1,22,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,67,2302005-STL-at-SEA,82,82,1882,1:22,3,3,Home,24,8,5,,,,0.0,24,8,12,,,2.0,10.0,StatusOfficial,,,Visitor,16.0,8.0,60.0,2:42, ,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,148,1677208152.0,79752,2023-02-24 03:09:12.000000,EventFootballPass,2-10-SEA 24 (1:16) 10 A. McCarron pass incomplete to 88 H. Butler,,True,2,1,16,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,68,2302005-STL-at-SEA,76,76,1876,1:16,2,3,Home,24,8,5,,,,0.0,24,8,12,22026,22333,2.0,10.0,StatusOfficial,ResultPassIncomplete,5,Visitor,16.0,9.0,60.0,2:48, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,150,1677208193.0,79793,2023-02-24 03:09:53.000000,EventFootballTimeout,Timeout by St. Louis Battlehawks at 1:16,,True,2,1,16,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,69,2302005-STL-at-SEA,76,76,1876,1:16,2,3,Home,24,8,5,,,,0.0,24,8,12,,,3.0,10.0,StatusOfficial,,,Visitor,16.0,9.0,60.0,2:48, ,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,152,1677208263.0,79863,2023-02-24 03:11:03.000000,EventFootballSack,"3-10-SEA 24 (1:11) 10 A. McCarron sacked at SEA 29 for -5 yards Team Gained -10 Extra Yards Fumbled by 10 A. McCarron,  Forced by 51 T. Skipper Recovered by 11 D. Shepherd (51 T. Skipper)",,True,2,1,11,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,70,2302005-STL-at-SEA,71,71,1871,1:11,1,3,Home,24,8,5,,,,0.0,24,8,12,22026,,3.0,10.0,StatusOfficial,,,Visitor,16.0,10.0,45.0,3:54, ,,,,,,,,,-5.0,21422,,,Home,39.0,,,,,,,,,Team,5,,-10.0,5,22026,5,21822,21422,,,,0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_2_23_STL@SEA,STL,5,SEA,6,154,1677208391.0,79991,2023-02-24 03:13:11.000000,EventFootballPunt,"4-25-SEA 39 (0:00) 16 S. Hofrichter punts 33 yards, downed at SEA 6",,True,2,0,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_23_STL@SEA,,QBStat,71,2302005-STL-at-SEA,0,0,1800,0:00,1,3,Home,39,8,5,,,,0.0,39,8,12,,,4.0,25.0,StatusOfficial,ResultKickDowned,,Visitor,16.0,10.0,45.0,4:04,PUNT,,,,,,,,,,,20704,33.0,Home,6.0,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0
