Season,OfficialID,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,DOB,POB,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,Headshot,Initials,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Week
2023,20381,28.0,Ben,DeLuca,,DB,,B. DeLuca,6011.0,1998-04-09,,,,,,,,,,5,,,,UNC-Charlotte,Active,2
2023,20385,25.0,Lukas,Denis,,DB,,L. Denis,5112.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Lukas_Denis_20385.png,,Boston College,Active,2
2023,20397,79.0,Daishawn,Dixon,,OL,,D. Dixon,6045.0,1997-06-19,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Daishawn_Dixon_20397.png,,San Diego St,Active,2
2023,20442,,Emeke,Egbule,,LB,,E. Egbule,6020.0,1996-10-13,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Emeke_Egbule_20442.png,,Houston,Reserve List,2
2023,20562,74.0,Steven,Gonzalez,,OL,,S. Gonzalez,6034.0,1997-05-11,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Steven_Gonzalez_20562.png,,Penn St,Active,2
2023,20585,,A.J.,Greene,,WR,,A. Greene,6010.0,,,,,,,,,,,5,,,,New Haven,Reserve List,2
2023,20615,1.0,Elijah,Hamilton,,DB,,E. Hamilton,6012.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Elijah_Hamilton_20615.png,,Louisiana Tech,Active,2
2023,20647,51.0,Willie,Harvey,,LB,,W. Harvey,5112.0,,,,,,,,,,,5,,,,Iowa St,Active,2
2023,20651,9.0,Jovani,Haskins,,TE,,J. Haskins,6044.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jovani_Haskins_20651.png,,Rutgers,Active,2
2023,20688,23.0,Brian,Hill,,RB,,B. Hill,6010.0,1995-11-09,,,,,,,,,,5,,,,Wyoming,Active,2
2023,20704,16.0,Sterling,Hofrichter,,P,,S. Hofrichter,5095.0,1996-12-05,,,,,,,,,,5,,,,Syracuse,Active,2
2023,20855,75.0,Jaryd,Jones-Smith,,OL,,J. Jones-Smith,6064.0,1995-09-03,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jaryd_Jones-Smith_20855.png,,Pittsburgh,Active,2
2023,20965,96.0,LaCale,London,,DL,,L. London,6036.0,1997-08-05,,,,,,,,,,5,,,,Western Illinois,Active,2
2023,20971,95.0,Elorm,Lumor,,DL,,E. Lumor,6034.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Elorm_Lumor_20971.png,,Towson,Active,2
2023,21081,22.0,Steven,Mitchell,,WR,,S. Mitchell,5101.0,1994-05-02,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Steven_Mitchell_21081.png,,USC,Active,2
2023,21165,67.0,Christian,Olmstead,,OL,,C. Olmstead,6040.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Christian_Olmstead_21165.png,,Findlay,Active,2
2023,21183,61.0,Mike,Panasiuk,,OL,,M. Panasiuk,6032.0,1997-10-13,,,,,,,,,,5,,,,Michigan St,Active,2
2023,21263,13.0,Austin,Proehl,,WR,,A. Proehl,5091.0,1995-10-11,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Austin_Proehl_21263.png,,North Carolina,Active,2
2023,21319,99.0,Gelen,Robinson,,DL,,G. Robinson,6010.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Gelen_Robinson_21319.png,,Purdue,Active,2
2023,21340,27.0,Mike,Rose,,LB,,M. Rose,6037.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Mike_Rose_21340.png,,Iowa St,Active,2
2023,21343,,D'Angelo,Ross,,DB,,D. Ross,5080.0,1996-10-29,,,,,,,,,,5,,,,New Mexico,Reserve List,2
2023,21389,38.0,Brandon,Sebastian,,DB,,B. Sebastian,6001.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Brandon_Sebastian_21389.png,,Boston College,Active,2
2023,21439,9.0,Jaylen,Smith,,TE,,J. Smith,6022.0,1997-01-08,,,,,,,,,,5,,,,Louisville,Reserve List,2
2023,21493,,Channing,Stribling,,DB,,C. Stribling,6012.0,1994-11-21,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Channing_Stribling_21493.png,,Michigan,Reserve List,2
2023,21501,84.0,Jake,Sutherland,,TE,,J. Sutherland,6040.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jake_Sutherland_21501.png,,Morehead St,Active,2
2023,21521,,Billy,Taylor,,LS,,B. Taylor,6004.0,,,,,,,,,,,5,,,,Rutgers,Reserve List,2
2023,21546,83.0,Jordan,Thomas,,TE,,J. Thomas,6054.0,1996-08-02,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jordan_Thomas_21546.png,,Mississippi St,Active,2
2023,21558,14.0,Nick,Tiano,,QB,,N. Tiano,6041.0,1996-12-10,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Nick_Tiano_21558.png,,Tennessee-Chatt,Active,2
2023,21578,91.0,Taniela,Tupou,,DL,,T. Tupou,6014.0,1992-12-13,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Taniela_Tupou_21578.png,,Washington,Active,2
2023,21667,5.0,Manny,Wilkins,,QB,,M. Wilkins,6020.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Manny_Wilkins_21667.png,,Arizona St,Active,2
2023,21678,6.0,Lakiem,Williams,,LB,,L. Williams,5112.0,1997-08-18,,,,,,,,,,5,,,,Syracuse,Active,2
2023,21716,72.0,Jovaun,Woolford,,OL,,J. Woolford,6036.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jovaun_Woolford_21716.png,,Rice,Reserve List,2
2023,21781,,Jamarcus,Bradley,,WR,,J. Bradley,6003.0,1996-12-11,,,,,,,,,,5,,,,Louisiana-Lafayette,Reserve List,2
2023,21822,11.0,Darrius,Shepherd,,WR,,D. Shepherd,5104.0,1995-11-01,,,,,,,,,,5,,,,North Dakota St,Active,2
2023,21833,53.0,Carson,Wells,,LB,,C. Wells,6026.0,,,,,,,,,,,5,,,,Colorado,Active,2
2023,21842,17.0,Jonathan,Alexander,,DB,,J. Alexander,6020.0,1999-09-27,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jonathan_Alexander_21842.png,,UNC-Charlotte,Active,2
2023,21843,78.0,Vadal,Alexander,,OL,,V. Alexander,6052.0,1994-03-23,,,,,,,,,,5,,,,Louisiana St,Active,2
2023,21856,21.0,Mataeo,Durant,,RB,,M. Durant,5113.0,,,,,,,,,,,5,,,,Duke,Active,2
2023,21862,8.0,Mike,Hampton,,DB,,M. Hampton,5115.0,1997-12-08,,,,,,,,,,5,,,,South Florida,Active,2
2023,21870,29.0,Silas,Kelly,,LB,,S. Kelly,6034.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Silas_Kelly_21870.png,,Coastal Carolina,Active,2
2023,21901,,Brendon,White,,DB,,B. White,6013.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Brendon_White_21901.png,,Rutgers,Reserve List,2
2023,21927,93.0,Damion,Daniels,,DL,,D. Daniels,6016.0,1999-08-31,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Damion_Daniels_21927.png,,Nebraska,Active,2
2023,21938,,Hezekiah,Grimsley,,WR,,H. Grimsley,5113.0,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Hezekiah_Grimsley_21938.png,,Hampton,Reserve List,2
2023,22002,,Jon,Toth,,OL,,J. Toth,6047.0,1994-02-11,,,,,,,,,,5,,,,Kentucky,Reserve List,2
2023,22008,2.0,Donald,Hageman,,K,,D. Hageman,6010.0,,,,,,,,,,,5,,,,San Diego St,Active,2
2023,22012,47.0,Alexander,Matheson,,LS,,A. Matheson,6050.0,,,,,,,,,,,5,,,,Cal Lutheran,Active,2
2023,22026,10.0,A. J.,McCarron,,QB,,A. McCarron,6032.0,1990-09-13,,,,,,,,,,5,,,,Alabama,Active,2
2023,22033,0.0,Kareem,Walker,,RB,,K. Walker,6001.0,,,,,,,,,,,5,,,,South Alabama,Active,2
2023,22038,12.0,Gary,Jennings,,WR,,G. Jennings,6010.0,,,,,,,,,,,5,,,,West Virginia,Active,2
2023,22297,33.0,Tre,Watson,,LB,,T. Watson,6021.0,1996-07-05,,,,,,,,,,5,,,,Maryland,Active,2
2023,22333,88.0,Hakeem,Butler,,WR,,H. Butler,6053.0,1996-05-16,,,,,,,,,,5,,,,Iowa St,Active,2
2023,22336,39.0,Chris,Cooper,,DB,,C. Cooper,5103.0,1994-03-17,,,,,,,,,,5,,,,Stony Brook,Active,2
2023,22352,26.0,Nate,Meadors,,DB,,N. Meadors,5115.0,1997-02-13,,,,,,,,,,5,,,,UCLA,Active,2
2023,22386,98.0,Freedom,Akinmoladun,,DL,,F. Akinmoladun,6030.0,,,,,,,,,,,5,,,,Nebraska,Active,2
2023,22443,73.0,Juwann,Bushell-Beatty,,OL,,J. Bushell-Beatty,6050.0,,,,,,,,,,,5,,,,Michigan,Active,2
2023,22503,56.0,Travis,Feeney,,LB,,T. Feeney,6040.0,,,,,,,,,,,5,,,,Washington,Active,2
2023,22800,55.0,Dallas,Warmack,,OL,,D. Warmack,6020.0,,,,,,,,,,,5,,,,Oregon,Active,2
2023,22867,4.0,Tim,Harris,,DB,,T. Harris,6020.0,,,,,,,,,,,5,,,,Virginia,Reserve List,2
2023,22869,77.0,Eric,Magwood,,OL,,E. Magwood,6040.0,,,,,,,,,,,5,,,,Middle Tenn St,Active,2
2023,22870,24.0,Lavert,Hill,,DB,,L. Hill,5110.0,,,,,,,,,,,5,,,,Michigan,Active,2
2023,20006,50.0,Tony,Adams,,OL,,T. Adams,6014.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Tony_Adams_20006.png,,North Carolina St,Reserve List,2
2023,20007,24.0,Will,Adams,,DB,,W. Adams,6011.0,1998-03-13,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Will_Adams_20007.png,,Virginia St,Active,2
2023,20039,9.0,Deontay,Anderson,,DB,,D. Anderson,6014.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Deontay_Anderson_20039.png,,Houston,Active,2
2023,20066,28.0,C.J.,Avery,,LB,,C. Avery,5117.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/CJ_Avery_20066.png,,Louisville,Active,2
2023,20072,13.0,Jeff,Badet,,WR,,J. Badet,5111.0,1994-08-02,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jeff_Badet_20072.png,,Oklahoma,Active,2
2023,20076,47.0,Bailey,Giffen,,K/P,,B. Giffen,5100.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Giffen_Bailey_20076.png,,No College,Active,2
2023,20218,4.0,Martavis,Bryant,,WR,,M. Bryant,6036.0,1991-12-20,,,,,,,,,,7,,,,Clemson,Active,2
2023,20232,18.0,Brian,Burt,,RB,,B. Burt,6000.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Brian_Burt_20232.png,,Fresno St,Active,2
2023,20351,,Larry,Dalla Betta,,TE,,L. Dalla Betta,6040.0,1999-04-16,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Lawrence_Dalla Betta_20351.png,,Webber International,Reserve List,2
2023,20374,11.0,P.J.,Dawson,,LB,,P. Dawson,6001.0,1993-01-13,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Paul_Dawson_20374.png,,Texas Christian,Active,2
2023,20392,86.0,Brandon,Dillon,,TE,,B. Dillon,6034.0,1997-04-30,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Brandon_Dillon_20392.png,,Marian,Active,2
2023,20434,77.0,Quinterrius,Eatmon,,OL,,Q. Eatmon,6062.0,1991-12-04,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Quinterrius_Eatmon_20434.png,,South Florida,Active,2
2023,20461,25.0,Marwin,Evans,,DB,,M. Evans,5114.0,1993-04-10,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Marwin_Evans_20461.png,,Utah St,Active,2
2023,20537,53.0,Antonio,Garcia,,OL,,A. Garcia,6062.0,1993-12-10,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Antonio_Garcia_20537.png,,Troy,Active,2
2023,20600,,Grayson,Gunter,,TE,,G. Gunter,6056.0,,,,,,,,,,,7,,,,Southern Miss,Reserve List,2
2023,20690,27.0,Nijuel,Hill,,DB,,N. Hill,5087.0,1997-10-29,,,,,,,,,,7,,,,Delaware,Active,2
2023,20710,43.0,Luke,Holloway,,LB,,L. Holloway,6025.0,1997-04-05,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Luke_Holloway_20710.png,,Idaho St,Reserve List,2
2023,20811,20.0,Jawuan,Johnson,,LB,,J. Johnson,5106.0,1996-06-13,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jawuan_Johnson_20811.png,,Texas Christian,Active,2
2023,20832,95.0,Bryant,Jones,,DL,,B. Jones,6010.0,1997-04-15,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Bryant_Jones_20832.png,,Mississippi Valley St,Active,2
2023,20903,16.0,Travis,Koontz,,TE,,T. Koontz,6035.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Travis_Koontz_20903.png,,Texas Tech,Active,2
2023,20947,75.0,Jovann,Letuli,,OL,,J. Letuli,6033.0,1996-08-18,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jovann_Letuli_20947.png,,Akron,Active,2
2023,21022,3.0,Jalan,McClendon,,QB,,J. McClendon,6047.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jalan_Mcclendon_21022.png,,Baylor,Active,2
2023,21041,,Kevin,McGill,,DB,,K. McGill,6000.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Kevin_Mcgill_21041.png,,Eastern Michigan,Reserve List,2
2023,21075,64.0,Michael,Miller,,OL,,M. Miller,6036.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Michael_Miller_21075.png,,Washburn,Active,2
2023,21207,12.0,Luis,Perez,,QB,,L. Perez,6027.0,1994-08-26,,,,,,,,,,7,,,,Texas A&M-Commerce,Active,2
2023,21218,,Ben,Petrula,,OL,,B. Petrula,6050.0,,,,,,,,,,,7,,,,Boston College,Reserve List,2
2023,21223,21.0,Antonio,Phillips,,DB,,A. Phillips,5113.0,1998-12-09,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Antonio_Phillips_21223.png,,Ball St,Active,2
2023,21238,96.0,Kelvin,Pinkney,,DL,,K. Pinkney,6012.0,,,,,,,,,,,7,,,,South Florida,Active,2
2023,21259,80.0,Sean,Price,,TE,,S. Price,6023.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Sean_Price_21259.png,,South Florida,Active,2
2023,21312,30.0,Stephen,Roberts,,DB,,S. Roberts,5110.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Stephen_Roberts_21312.png,,Auburn,Active,2
2023,21444,26.0,Maurice,Smith,,DB,,M. Smith,5113.0,1995-06-14,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Maurice_Smith_21444.png,,Georgia,Reserve List,2
2023,21447,15.0,Rod,Smith,,RB,,R. Smith,6025.0,1992-01-10,,,,,,,,,,7,,,,Ohio St,Active,2
2023,21462,22.0,Adam,Sparks,,DB,,A. Sparks,5104.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Adam_Sparks_21462.png,,Louisiana-Monroe,Active,2
2023,21502,89.0,Cam,Sutton,,TE,,C. Sutton,6045.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Cam_Sutton_21502.png,,Fresno St,Active,2
2023,21507,14.0,Cinque,Sweeting,,WR,,C. Sweeting,5094.0,,,,,,,,,,,7,,,,Slippery Rock,Active,2
2023,21570,5.0,DeAndre,Torrey,,RB,,D. Torrey,5070.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Deandre_Torrey_21570.png,,North Texas,Active,2
2023,21651,61.0,Dohnovan,West,,OL,,D. West,6033.0,,,,,,,,,,,7,,,,Arizona St,Active,2
2023,21674,71.0,Isaiah,Williams,,OL,,I. Williams,6031.0,1993-05-05,,,,,,,,,,7,,,,Akron,Active,2
2023,21739,44.0,Vic,Beasley,,LB,,V. Beasley,6030.0,1992-07-08,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Vic_Beasley_21739.png,,Clemson,Active,2
2023,21744,48.0,D.J.,Calhoun,,LB,,D. Calhoun,5110.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/DJ_Calhoun_21744.png,,Arizona St,Active,2
2023,21752,,Nick,Guggemos,,TE,,N. Guggemos,6045.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Nick_Guggemos_21752.png,,St Thomas,Reserve List,2
2023,21753,1.0,Mister,Harriel,,DB,,M. Harriel,6000.0,1997-02-15,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Mister_Harriel_21753.png,,Cal St-Sacramento,Active,2
2023,21784,17.0,Michael,Carrizosa,,P,,M. Carrizosa,5094.0,1995-09-18,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Michael_Carrizosa_21784.png,,San Jose St,Active,2
2023,21794,40.0,Adam,Higuera,,LS,,A. Higuera,6007.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Adam_Higuera_21794.png,,Tulsa,Active,2
2023,21872,8.0,John,Lovett,,RB,,J. Lovett,5114.0,,,,,,,,,,,7,,,,Penn St,Active,2
2023,21882,10.0,Mathew,Sexton,,WR,,M. Sexton,5096.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Mathew_Sexton_21882.png,,Eastern Michigan,Active,2
2023,21911,65.0,Jamil,Demby,,OL,,J. Demby,6044.0,1996-06-20,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jamil_Demby_21911.png,,Maine,Active,2
2023,21923,57.0,Matt,Cohen,,OL,,M. Cohen,6050.0,1993-08-25,,,,,,,,,,7,,,,Louisville,Reserve List,2
2023,21943,6.0,Keylon,Kennedy,,DB,,K. Kennedy,5110.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Keylon_Kennedy_21943.png,,Garden City Cc,Active,2
2023,21948,90.0,Jah'Sheem,Martin,,DL,,J. Martin,6022.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jahsheem_Martin_21948.png,,Pace,Active,2
2023,21960,23.0,Maximilian,Roberts,,DL,,M. Roberts,6010.0,,,,,,,,,,,7,,,,Boston College,Active,2
2023,21966,97.0,LaRon,Stokes,,DL,,L. Stokes,6036.0,,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Laron_Stokes_21966.png,,Oklahoma,Active,2
2023,21968,0.0,Pita,Taumoepenu,,LB,,P. Taumoepenu,6012.0,1994-03-09,,,,,,,,,,7,,,,Utah,Active,2
2023,21975,88.0,Robert,Windsor,,DL,,R. Windsor,6044.0,1997-01-15,,,,,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Robert_Windsor_21975.png,,Penn St,Active,2
2023,22325,19.0,Geronimo,Allison,,WR,,G. Allison,6031.0,1994-01-18,,,,,,,,,,7,,,,Illinois,Active,2
2023,22785,99.0,Destiny,Vaeao,,DL,,D. Vaeao,6040.0,,,,,,,,,,,7,,,,Washington St,Active,2
2023,22846,,Connor,Wedington,,WR,,C. Wedington,6004.0,,,,,,,,,,,7,,,,Stanford,Reserve List,2
2023,22847,56.0,Larry,Williams,,OL,,L. Williams,6044.0,,,,,,,,,,,7,,,,Oklahoma St,Active,2
2023,22858,69.0,Kahlil,McKenzie,,OL,,K. McKenzie,6030.0,,,,,,,,,,,7,,,,Tennessee,Active,2
2023,22876,2.0,Brett,Hundley,,QB,,B. Hundley,6030.0,,,,,,,,,,,7,,,,UCLA,Active,2
2023,22885,45.0,Martrell,Spaight,,LB,,M. Spaight,6000.0,,,,,,,,,,,7,,,,Arkansas,Active,2
2023,20017,42.0,Otaro,Alaka,,LB,,O. Alaka,6030.0,1996-05-18,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Otaro_Alaka_20017.png,,Texas A&M,Active,1
2023,20041,14.0,Kevin,Anderson,,QB,,K. Anderson,6007.0,1994-09-14,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Kevin_Anderson_20041.png,,Fordham,Active,1
2023,20050,19.0,Brandon,Arconado,,WR,,B. Arconado,5116.0,1997-08-08,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Brandon_Arconado_20050.png,,Washington St,Active,1
2023,20089,72.0,T.J.,Barnes,,DL,,T. Barnes,6062.0,1990-06-14,,,,,,,,,,1,,,,Georgia Tech,Active,1
2023,20099,41.0,De Vante,Bausby,,DB,,D. Bausby,6005.0,1993-01-15,,,,,,,,,,1,,,,Pittsburg St-Ks,Active,1
2023,20123,88.0,Shaun,Beyer,,TE,,S. Beyer,6047.0,1996-11-11,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Shaun_Beyer_20123.png,,Iowa,Active,1
2023,20212,29.0,Shakur,Brown,,DB,,S. Brown,5096.0,1999-04-01,,,,,,,,,,1,,,,Michigan St,Active,1
2023,20270,22.0,Jamal,Carter,,DB,,J. Carter,6007.0,1994-04-12,,,,,,,,,,1,,,,Miami-Fl,Active,1
2023,20296,45.0,Will,Clarke,,DL,,W. Clarke,6061.0,1991-05-04,,,,,,,,,,1,,,,West Virginia,Active,1
2023,20331,58.0,Doug,Costin,,DL,,D. Costin,6020.0,1997-10-05,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Doug_Costin_20331.png,,Miami-Oh,Active,1
2023,20448,15.0,Alex,Ellis,,TE,,A. Ellis,6044.0,1993-02-10,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Alex_Ellis_20448.png,,Tennessee,Active,1
2023,20496,64.0,Brian,Folkerts,,OL,,B. Folkerts,6035.0,1990-01-30,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Brian_Folkerts_20496.png,,Washburn,Active,1
2023,20502,23.0,Keith,Ford,,RB,,K. Ford,5101.0,,,,,,,,,,,1,,,,Texas A&M,Active,1
2023,20589,37.0,Nasir,Greer,,DB,,N. Greer,6006.0,,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Nasir_Greer_20589.png,,Wake Forest,Reserve List,1
2023,20654,28.0,Josh,Hawkins,,DB,,J. Hawkins,5104.0,1993-01-23,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Josh_Hawkins_20654.png,,East Carolina,Active,1
2023,20693,5.0,Will,Hill,,DB,,W. Hill,6006.0,1990-03-07,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Will_Hill_20693.png,,Florida,Active,1
2023,20722,70.0,Mike,Horton,,OL,,M. Horton,6032.0,1996-10-07,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Mike_Horton_20722.png,,Auburn,Active,1
2023,20735,56.0,Cameron,Hunt,,OL,,C. Hunt,6037.0,1994-12-17,,,,,,,,,,1,,,,Oregon,Active,1
2023,20889,12.0,Adrian,Killins,,RB,,A. Killins,5073.0,1998-01-02,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Adrian_Killins_20889.png,,Central Florida,Active,1
2023,20891,0.0,Marquette,King,,ST,,M. King,6001.0,1988-10-26,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Marquette_King_20891.png,,Fort Valley St,Active,1
2023,20919,6.0,Davonte,Lambert,,DL,,D. Lambert,6014.0,1994-06-23,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Davonte_Lambert_20919.png,,Auburn,Active,1
2023,20931,48.0,Tomasi,Laulile,,DL,,T. Laulile,6026.0,1995-05-22,,,,,,,,,,1,,,,Brigham Young,Active,1
2023,20944,,Jessie,Lemonier,,LB,,J. Lemonier,6016.0,1997-01-31,,,,,,,,,,1,,,,Liberty,Reserve List,1
